"","TIME","AUT","BEL","CZE","DEU","DNK","ESP","EST","EU27","FRA","GBR","GRC","HUN","IRL","ITA","LTU","LUX","LVA","NLD","POL","PRT","SVK","SVN","SWE"
"440","1983-08",-6.53348755169189,1.52504996627784,0,5.88005559627652,-7.61419496431007,12.3894291756895,0,0,-0.912500298593023,7.08522440746344,-3.62532773475529,0,-0.334149188632307,-19.50149842421,0,2.53322104851057,0,-10.0951918649814,0,0,0,0,25.6388516112822
"441","1983-09",8.16456899941711,-9.02897585110353,0,4.50257178786384,2.43549183818799,-3.76619011073597,0,0,-3.28584171066272,-21.6152578290558,4.10185931656362,0,-4.85115247429769,9.60920719822483,0,3.65732655407702,0,8.60863196032846,0,0,0,0,1.01161044400946
"442","1983-10",-3.19542124482742,24.9144166917151,0,-5.22611645861327,8.96466576479502,0.35276273463293,0,0,-0.694825265466879,18.3313307299489,-19.2174241971936,0,4.51310042227802,3.79944234171714,0,-5.92263712176837,0,-2.55756410019627,0,0,0,0,-3.32945733978226
"443","1983-11",22.5072485661745,-7.62933419667583,0,-0.158780336378536,3.1890722549406,-3.25556891120377,0,0,10.0993367094009,-4.74709652852702,6.21071605216168,0,4.23801052282602,7.62032826768158,0,4.3719974489277,0,-2.87247239327108,0,0,0,0,6.55128020380093
"444","1983-12",12.8599991162289,2.18086657276319,0,-1.02071075447672,1.08015833918318,6.41151503430778,0,0,-4.83895788567749,-0.966087014457983,-6.45241238992152,0,7.18991026101376,-0.276137944447565,0,-2.9615198362903,0,2.72272618183033,0,0,0,0,14.4519376039871
"445","1984-01",-21.4081245458434,7.78473027545948,0,9.68923553744498,5.69715501872559,-2.02324971995234,0,0,-13.2581860434473,-0.827502691065655,56.4232650197511,0,-7.21744575790362,10.6943194893993,0,3.30520928553701,0,10.0538850182793,0,0,0,0,-8.48551204870695
"446","1984-02",-18.0977370646894,5.75553360359252,0,-0.206337611869411,-6.24967728005335,-9.95907119566875,0,0,-3.03607802520282,9.77545621056916,-20.4139554226688,0,6.93529704022982,-7.05876887285104,0,-0.586639340575277,0,-5.32922909888165,0,0,0,0,-11.0951920259462
"447","1984-03",-2.21044450341363,-17.6444805647608,0,-3.33722694020713,-2.27306980711681,-5.31583621076238,0,0,4.20072919930498,-14.34309726857,-0.40824818034863,0,-24.8186116292021,10.5046605051842,0,10.931151397354,0,-1.37163510347864,0,0,0,0,3.88670298184541
"448","1984-04",-3.67022929975654,-2.95788838892592,0,-1.01748432899724,12.7788391614874,18.9072078264422,0,0,2.77734116055137,14.2053242911767,-7.84289289626007,0,23.5791119986172,-8.40082677812991,0,-4.0573376150781,0,-8.4786618469782,0,0,0,0,-6.43140861135454
"449","1984-05",2.6397138999396,-1.81653355620766,0,5.56209222074096,-0.244744894476043,-6.05557940392293,0,0,-1.75475926086003,-2.44472520530638,0.346231695718328,0,4.6539455815596,3.49313805042501,0,-1.85276000068807,0,16.0120743707937,0,0,0,0,12.6488582078586
"450","1984-06",-3.80983574974757,2.14232253968968,0,-31.9994612931911,-9.30143980536278,-4.79520400034366,0,0,2.0006497373978,2.63549828401219,-12.050500538743,0,-2.03065970785873,3.66479017847642,0,-13.4330148096675,0,-16.4249915215267,0,0,0,0,-10.3648614101746
"451","1984-07",-21.5150451828214,-7.27340496058597,0,8.24367370273246,-9.73986115673312,6.89661463319242,0,0,-10.7028160416169,-10.3533123028391,18.5387811117236,0,-10.2800632430573,2.32457787837211,0,-2.64514655187948,0,-4.24684946122319,0,0,0,0,-13.6144673890726
"452","1984-08",38.2425681396827,5.54682555340983,0,35.9126070013038,1.69803934828055,3.93345885546413,0,0,25.7835604630772,-22.8165247378422,-1.69416724130054,0,8.30848947313017,-2.3347600947607,0,33.673693140298,0,12.2369924988129,0,0,0,0,19.7870732981721
"453","1984-09",-14.6091035890581,16.3664944476864,0,3.44724250596381,1.64323863313238,-4.90081216609235,0,0,-13.5493894622424,49.4665815628704,-4.29609028359436,0,-10.1130184512352,-4.9696197443441,0,-2.8590373344236,0,1.89906351869366,0,0,0,0,14.5098607498257
"454","1984-10",33.2631175065006,-8.42877141006463,0,-7.79144567364341,4.79805266573567,-8.37636490217494,0,0,-1.70287205909484,-12.4328940946803,12.0118114104181,0,1.6616193433978,-0.0122761264413906,0,-1.1071206782041,0,1.97181554893827,0,0,0,0,-6.84667006997763
"455","1984-11",-12.027897529183,0.845607113675944,0,-2.84968515002435,1.1739278250443,0.872306741802039,0,0,0.752872804120988,2.97478054897591,-14.0790211124166,0,6.55863550804064,-9.42618185674747,0,-7.07878641284205,0,3.67393959706633,0,0,0,0,2.01889036731111
"456","1984-12",-19.9078375460368,-3.43257068897065,0,-7.03359981480311,4.51686258533746,-2.56999806115637,0,0,-0.110396599784735,-3.80894391448482,-1.70429574366285,0,-11.2660145606929,20.2392339304349,0,5.24468800932148,0,-4.71700251395552,0,0,0,0,-5.50670798078068
"457","1985-01",30.711211223594,-4.56785311801054,0,-3.26086814352217,-0.452545860454261,9.60731694732048,0,0,-3.59945293288757,-1.23083415388945,51.7156268980754,0,11.253605041823,5.15971158749086,0,0.600833178317003,0,-16.4584443594898,0,0,0,0,14.3442905472573
"458","1985-02",-4.02003071795478,6.3665125019104,0,-1.1632969098871,1.07619693087269,-6.49297752857722,0,0,9.95120413295978,14.4342376984975,-10.6848195623961,0,3.22000039663134,0.83242095895368,0,3.81933552006493,0,24.3749999963304,0,0,0,0,4.54555407707968
"459","1985-03",6.92942091840323,5.89540246133635,0,2.79918852622441,11.514199509946,15.8158023154798,0,0,0.252852739346623,-6.22899813316737,16.0793963085272,0,24.044820396466,-3.50965174213845,0,-9.88669852626669,0,13.478728962554,0,0,0,0,-2.47012179583477
"460","1985-04",-2.11705803793918,-1.71630324650003,0,7.7520944015615,-7.31848256402,-3.30002175059753,0,0,-5.47137554684505,2.42882739398765,-16.4458054507429,0,-16.0156682460529,-2.44887339777903,0,-10.5353478272075,0,-11.0581041629701,0,0,0,0,12.3782801500112
"461","1985-05",6.04047895664536,0.140536169407405,0,-4.50779555171033,9.91149220311359,-15.5631620742239,0,0,6.13533214138359,-4.61937155814708,-32.7736758689594,0,0.0371977895805106,1.03870098086407,0,10.0665298146261,0,-1.03728258586296,0,0,0,0,-28.9291744361495
"462","1985-06",-1.03796036720326,1.36720836121082,0,4.18702980899223,-4.31915120820275,14.5293147592461,0,0,1.97353928289124,6.55481592174977,53.0225669316793,0,7.37042081439388,3.52130568565423,0,10.18483151831,0,1.15737389958012,0,0,0,0,73.0678223725452
"463","1985-07",4.88443859954913,6.51315064624428,0,13.315663917646,2.63483383569547,13.0649533848364,0,0,-1.93725061631128,-5.37387645821381,12.2448761958697,0,-5.70770658836373,-9.75783127738278,0,-2.26213504048772,0,2.56779781860582,0,0,0,0,-31.6453570396678
"464","1985-08",-5.73918394874778,-6.94314978653718,0,-4.75087371001199,5.08554534943579,-11.57582975645,0,0,-5.92267670517497,10.1185664241444,3.68522168216919,0,-4.19161720009866,7.04807260932289,0,-3.27718588223285,0,8.02890949070931,0,0,0,0,-8.99461070163841
"465","1985-09",10.9677777599647,-3.87671494571196,0,-2.52221741643086,4.53596216741854,5.97130774057974,0,0,6.23149079188418,-9.24996941147681,-2.55428433412605,0,7.18925698867322,-0.899201338528038,0,-5.1858267470974,0,-11.2279532547367,0,0,0,0,3.52503710097738
"466","1985-10",-3.68430612054026,4.11097151038053,0,6.4881533649598,-1.34307647345786,16.304675384188,0,0,-1.13973782140217,5.36605096400161,-4.84895681241251,0,-3.42907925836217,-9.43870894446294,0,8.27725616706386,0,5.31339853590242,0,0,0,0,5.74438043482238
"467","1985-11",-23.34742800854,5.06953351655341,0,-0.334264763720238,2.33531635367383,-5.29592702123354,0,0,0.882692408582972,-1.57389635316699,4.56581587174697,0,8.72150742061566,0.484365395490242,0,2.26840294943703,0,4.3648328573087,0,0,0,0,-4.74156349079321
"468","1985-12",-11.7536505997263,3.21755804006506,0,-14.4449115909319,-6.97892326870335,14.0466479280397,0,0,-10.2526099561865,4.94019760790432,-3.37060790210545,0,-28.0015806152657,1.63377592383912,0,7.40699133439596,0,-2.10367687176776,0,0,0,0,-10.1506813921695
"469","1986-01",24.6303991060521,-2.22170974678658,0,20.6748203240266,1.29105467774521,-52.7284552124531,0,0,11.2884066578783,-0.272547076313192,-21.1561897923103,0,28.574392148352,-11.0346135508261,0,7.68667776173144,0,5.98826899879387,0,0,0,0,15.8533266471009
"470","1986-02",3.76295046627784,19.2755472515407,0,-5.69680953625096,7.57545039046129,58.8442648609853,0,0,-3.72477171698764,-5.09316770186334,3.77353178064505,0,-0.849008417984754,4.64700776990749,0,-35.150627106853,0,1.77783793310331,0,0,0,0,9.82210020982434
"471","1986-03",0.715372504517662,-19.116201074016,0,2.43920641632754,51.4641041607719,14.1569979584712,0,0,1.73129444850058,-8.1806282722513,5.12445961345352,0,-4.56483640865778,1.51120285346691,0,47.315155177621,0,-6.69194905265377,0,0,0,0,-10.9503982019542
"472","1986-04",14.3577301485366,10.7570228391868,0,2.87747653958877,-36.821665183481,-12.2174330677593,0,0,4.33996743861514,18.0327868852459,-0.925735579517307,0,8.28455441544222,19.1138994554999,0,3.00843866652382,0,8.53955222169734,0,0,0,0,3.51370190785394
"473","1986-05",-2.21579398657891,-38.7427788980858,0,-4.03227714387205,3.63071890998494,23.639051391116,0,0,3.55314108116371,-9.2391304347826,-15.6467078298052,0,-5.8273084440586,12.268533496574,0,-0.960387955595115,0,4.41859667634866,0,0,0,0,-2.40727997707112
"474","1986-06",3.72418891386027,83.0165589325021,0,9.56999139229309,0.868108331505427,21.7857852050073,0,0,-0.894861465604726,7.38522954091815,17.5782256543846,0,-10.7562789398036,-16.2080566448019,0,-0.423495542950639,0,2.25002155043767,0,0,0,0,11.9761101469623
"475","1986-07",-6.55936162209294,-15.2064938188154,0,-1.35963719014486,0.988781676640317,-7.60016474557017,0,0,-4.51222539406727,-0.805452292441128,-4.81364389161563,0,16.9070275752225,13.2482101354523,0,-0.733167159354027,0,-8.44485957200619,0,0,0,0,-1.79707734680315
"476","1986-08",3.25810349349975,-1.10700536858826,0,13.0517012482521,-2.23653229648377,-1.8938910627305,0,0,5.69640408399352,2.24859462835726,-8.74651547384387,0,3.27389133545579,-2.04615818577855,0,0.20554811143522,0,3.3406344623078,0,0,0,0,-5.03321664216394
"477","1986-09",25.8168431210477,1.46645490109267,0,-7.51882865129497,12.9047551094142,4.63355490723005,0,0,-2.63475042119114,-8.43005497861941,21.2984160393992,0,3.8758396911196,8.01028446891156,0,-3.56496346611757,0,8.85676382258839,0,0,0,0,11.3683208179639
"478","1986-10",-24.9318587229015,4.76276040149237,0,0.400073945798712,-21.7763221993722,7.81360684797645,0,0,3.31104080227851,5.47031354236158,-3.59820095925407,0,-3.4439337641737,2.35251610822163,0,4.58430709447536,0,-6.07878080024403,0,0,0,0,0.211846285254194
"479","1986-11",4.57066416113299,-5.86393883481685,0,2.84387510183444,-30.454909362468,9.83355438304705,0,0,-0.254902440217117,1.32827324478177,3.4738475415646,0,-9.14626673622244,-2.52363507894209,0,2.97896209825818,0,-6.16875333890776,0,0,0,0,-1.71932077764262
"480","1986-12",49.2491104702971,-2.78385438057492,0,12.4696896275162,-0.63937162773657,-9.2076578251713,0,0,4.11092385475716,-0.249687890137327,45.315189532559,0,17.2065058022277,-3.92532383948956,0,-3.975326286346,0,-11.3937700671523,0,0,0,0,-0.80394749120145
"481","1987-01",-51.092956511237,-4.09087684611585,0,-39.7103283313988,-8.52251694854264,-11.7665166823407,0,0,-10.8739544274589,0,-46.3646379005481,0,-14.9470527559754,-1.53813717446624,0,-9.14687535866031,0,32.5677445702728,0,0,0,0,-8.26892575842115
"482","1987-02",11.8091117150855,4.45918481694913,0,21.5221327749076,28.4420054509792,21.0187546190138,0,0,14.1952314906545,5.94493116395495,3.4972244780263,0,-6.58682306267013,5.17723721232183,0,-20.6215640097927,0,-17.8494421102543,0,0,0,0,14.3862439717674
"483","1987-03",32.1590163113421,3.25998647348592,0,5.78953329077927,-3.20062226070606,-2.702069206562,0,0,0.524571580597208,-12.6993502658004,-6.54175395133601,0,2.36110071646216,8.69515217911769,0,41.5893076936588,0,8.60571053566689,0,0,0,0,-2.01688815935608
"484","1987-04",-14.7342516311708,3.35503765347107,0,11.1210639240433,25.3014883999663,8.35567082212314,0,0,1.53903687935101,5.00676589986469,2.75069929861443,0,1.4615709905387,-4.09945937122221,0,3.6169190238118,0,5.57378095772203,0,0,0,0,9.88402258433894
"485","1987-05",-4.59984629417152,0.041372568601798,0,7.15394650029592,-11.6341305619362,0.831163864503588,0,0,-2.02453466300251,7.47422680412372,3.90574431019445,0,-2.40348196690434,-8.72674719198745,0,1.81835403401542,0,-5.65522957187473,0,0,0,0,3.22265003596602
"486","1987-06",2.4375754504783,-8.22387162031695,0,-7.11386145792465,-6.79263724146037,-3.84870887365729,0,0,-1.16359766817804,3.95683453237409,-5.5479723329173,0,1.82680502871873,1.58710131423448,0,-13.3886716874785,0,-5.44919064285926,0,0,0,0,13.9788164476936
"487","1987-07",9.4497651431372,18.1313414955874,0,8.14095066909332,-0.833035137657575,10.858138333514,0,0,4.51258045640726,-1.96078431372548,5.81728001092875,0,3.18702411145264,-2.35352728323635,0,4.75788265383357,0,5.79544274229083,0,0,0,0,-12.6939805314515
"488","1987-08",-1.88504481127703,1.82951347871558,0,-1.54953176798871,-6.06009586413829,-2.26459948674909,0,0,-1.21324435088347,-5.11764705882354,2.40787672968545,0,-6.47426479948764,9.91773828599569,0,0.11352847370805,0,-8.91966737420371,0,0,0,0,-18.9241698117462
"489","1987-09",43.8462813531894,0.16178955856559,0,-0.682604594447696,13.7663248632439,-4.86042627733985,0,0,-8.05690158406304,14.941103533788,-8.45431689829112,0,4.03459583074164,-10.7083564224576,0,2.84371055998252,0,-0.114030225171163,0,0,0,0,10.9755342276004
"490","1987-10",-37.6761019417543,-3.15150381482234,0,1.05186416492085,-8.18468052472303,2.89957399913238,0,0,30.7663857879911,-8.14455231930961,-2.92075350206915,0,11.1893134700734,4.12882904888936,0,-3.83513167774719,0,4.89053008362834,0,0,0,0,9.3928566376693
"491","1987-11",-1.91602118888028,-1.49964156317513,0,1.49521311254341,-2.03041645260046,5.10939876555889,0,0,-14.312650548456,4.05167351732237,-37.9384668977196,0,-6.98208974763583,0.515952498995652,0,-6.01412447797638,0,-5.65903704367051,0,0,0,0,3.49400014950244
"492","1987-12",7.38437398727296,-9.58604825157475,0,3.05975663366025,9.03124664386104,-0.290035943016213,0,0,1.83795618831761,1.41083521444697,44.1827508287655,0,-0.151024782806926,7.45182784559366,0,-1.60242648176427,0,5.15073232461484,0,0,0,0,5.37517982023806
"493","1988-01",-11.633539296591,15.2968097824086,0,-30.8659552038693,-9.82628678901329,5.30508773385215,0,0,-1.37533154349365,0.834724540901504,18.3399426759952,0,3.59659017779807,-16.5968282256924,0,3.0597787524768,0,27.7279428906068,0,0,0,0,-5.52009564902223
"494","1988-02",22.2767112209324,-6.92303336403309,0,9.81411361152077,-13.7182115909327,-6.35319724162878,0,0,-10.2441215294704,-0.386313465783669,-1.06419368976697,0,-4.80484397446812,25.894622390094,0,3.04237131907403,0,-38.6881330167365,0,0,0,0,1.06982440377967
"495","1988-03",-7.32968497149213,3.67423471893343,0,8.32979651331011,-11.7519261807139,4.53757242280963,0,0,9.52462317690852,-8.08864265927979,27.6824850831022,0,29.0342780395794,-18.5006658888082,0,0.195303647635497,0,7.38816995226599,0,0,0,0,5.37302644015473
"496","1988-04",10.7227756976083,-7.79401503737852,0,3.49927668140971,-16.2256632227772,4.73392584437286,0,0,-1.10877099143071,2.833031946956,-33.9745927404272,0,-27.2318732117667,7.78369414234198,0,1.52185526778692,0,-1.43994873676465,0,0,0,0,-6.09905616443235
"497","1988-05",-1.71568805062649,5.15167650376299,0,2.93577486584382,9.58217979951469,1.92067930671555,0,0,0.379180564319857,11.4302461899179,17.1188243522812,0,26.2973054895537,7.58160601984344,0,-0.992180157474621,0,-2.09054528963348,0,0,0,0,5.67389473902466
"498","1988-06",2.41096782903442,1.02372109151743,0,4.86455560279498,12.8316783516294,1.81832236817191,0,0,-14.1052194363525,-3.94529195160443,3.90732060387905,0,-6.64296003431339,-1.40574973288996,0,10.7269503725156,0,5.08035189263778,0,0,0,0,-6.71428025272812
"499","1988-07",-5.19060165404737,7.37478477269633,0,-1.88316014105348,0.876671663268745,-7.87069069819157,0,0,21.3544968013017,2.30010952902519,-2.23029185946753,0,1.96177416452666,1.89406310717757,0,-3.29256439016573,0,4.57443691487366,0,0,0,0,10.3098159768214
"500","1988-08",1.63339660295819,-0.330194959917147,0,-2.45771511481938,-4.5491692872508,12.0935621593686,0,0,-1.60034462333747,6.42398286937902,-3.2580559040144,0,4.52931035968322,0.935124004648006,0,-1.8925899628822,0,-3.59569040529007,0,0,0,0,3.36106989268395
"501","1988-09",1.75034454034346,-5.16874304291869,0,16.9143753036589,-12.1987510009429,-3.20401285722328,0,0,-1.30295833378935,2.51509054325956,1.78418312201923,0,1.23678498924632,3.02303074692314,0,3.769847189981,0,4.69488314289985,0,0,0,0,-6.95966514659263
"502","1988-10",5.21017841760949,-4.34082750661324,0,-19.170156342576,0.932218295987843,-3.56249108050015,0,0,1.93227875824059,-15.9470068694799,-10.7230539292059,0,-1.89134424266517,-4.04055599832251,0,-6.82679789758708,0,-5.7946653478769,0,0,0,0,-6.36762456960508
"503","1988-11",7.82447920993185,6.08859625124927,0,4.71065565298914,5.63789343871421,2.42645896302504,0,0,5.28334112988328,8.52305896088734,13.4103276895401,0,7.20576661505438,1.06077793113351,0,9.59690000620093,0,4.91914604390325,0,0,0,0,4.47101052595481
"504","1988-12",1.92900934996412,8.36756595234629,0,6.17301456727742,4.22970696279589,3.35767859549591,0,0,14.2672625351967,3.6578805809575,3.84870935587932,0,0.733320370029635,23.6111432874551,0,-0.738405945752822,0,-0.365149389849321,0,0,0,0,5.35882433884131
"505","1989-01",-6.98481793215011,-7.173082858548,0,-10.983626379773,4.8089764809022,-2.37380667961675,0,0,-11.413844553963,2.69849507005709,7.30964414281569,0,9.85947317588985,-20.4865262288847,0,1.55640571025125,0,5.65860667340235,0,0,0,0,-7.57481232320973
"506","1989-02",2.29522989953817,-8.16286627617903,0,3.88470690373944,-12.3100588228735,8.91954439930418,0,0,-0.664026213978758,0.3031834259727,7.31199387996205,0,4.56807604566072,7.82815670702859,0,3.9954658313251,0,6.57296978172431,0,0,0,0,-4.42578116717323
"507","1989-03",-1.57954918877394,4.8395046425647,0,1.73753643462724,-16.9941770784442,-6.80415949799849,0,0,-3.83969171483622,-8.96725440806045,-18.3872663775558,0,-6.03891259603665,-2.96044106940289,0,-5.04776465947206,0,-10.3329982612503,0,0,0,0,-0.406686419182385
"508","1989-04",-8.42785704708023,0.270243065541207,0,3.36779795823822,30.1093370401191,-4.89424865133138,0,0,6.06939813627426,9.13115661317101,35.6180964864373,0,-1.31594471921334,-8.67438083701918,0,-12.2116526937202,0,4.59308074749043,0,0,0,0,1.89113682930278
"509","1989-05",5.23072481794811,-1.7885406677995,0,-12.3408341385832,-16.0147672648796,1.44659869772118,0,0,-8.23480814665183,2.73833671399594,-5.43741354106586,0,2.16730270604726,3.9727118784037,0,-9.25891056806752,0,-12.7769010405105,0,0,0,0,-8.65645600625616
"510","1989-06",11.4255643232631,9.94492149192101,0,22.1495460299611,2.30157230964748,15.1798908421418,0,0,1.75940361432555,-2.02369200394867,2.70969303973259,0,11.6323409143689,4.10387975516361,0,10.4727952780218,0,11.9538907616607,0,0,0,0,6.39442377362503
"511","1989-07",-8.76103044718322,-22.0549696705463,0,-11.173904874192,-0.964132935722495,-12.0449539840885,0,0,1.53909229698602,-2.72040302267002,-4.01142586965012,0,-9.01920803399773,-10.2640969937034,0,5.97101020234872,0,-2.87630731583219,0,0,0,0,-2.19270715958632
