"","FREQUENCY","TIME","AUS","AUT","BEL","CAN","CHE","CHL","CZE","DEU","DNK","EA19","ESP","EST","EU28","FIN","FRA","G-7","GBR","GRC","HUN","IND","IRL","ISR","ITA","JPN","KOR","LTU","LUX","LVA","NLD","NOR","NZL","OECD","OECDE","POL","PRT","SVK","SVN","SWE","TUR","USA","ZAF"
"652","M","2001-04",1.471559717,-4.144383958,2.672288174,4.22954086,-1.771381958,-3.57951014,NA,0.963556217,12.02011529,2.102486198,1.907508488,NA,-0.989119683,-6.248709875,2.896644281,0.947908998,-0.374146583,-3.986685229,NA,NA,-2.222400902,NA,0.403024374,0.996318241,0.651331983,NA,-15.49370252,-11.74635999,-14.42348397,-1.394260126,5.869408814,0.541420825,-0.162468524,NA,-9.752241099,NA,2.739117475,-1.974650309,-5.845445693,0.568869523,-3.733766234
"653","M","2001-05",-3.60085307,5.586733588,9.087538067,2.7549371,2.281657271,2.321101566,NA,1.585259883,-10.35804226,2.584801469,-1.787729882,NA,2.497502498,3.928207841,-0.910417788,0.255617801,1.819059107,12.01259358,NA,NA,-0.569560883,NA,-1.096357294,0.375476771,1.287655706,NA,20.64148784,10.94492297,4.956855562,1.104345134,-1.72318118,0.455324993,1.260911734,NA,20.24386505,NA,-3.568558961,-1.581758542,-19.99056405,-0.060175713,-5.227655987
"654","M","2001-06",0.088493514,-6.101153238,-0.504218419,-0.08207373,-6.96547724,0.294131895,NA,-2.188998244,0.769512642,-0.718756488,2.414231368,NA,-0.292397661,2.729911966,3.242116699,0.958548043,0.789872415,-0.413452012,NA,-5.491004614,1.731143907,NA,2.155057065,3.8367954,5.366048579,NA,2.287610617,3.201570215,-2.260040289,2.868517762,6.046099484,1.026373297,0.661626693,NA,1.898977075,NA,1.137575236,2.362296728,55.02646059,0.252890173,12.45551601
"655","M","2001-07",7.505991298,0.068282858,7.792306495,-0.138270929,3.722033586,-3.477864264,NA,-2.818936725,-6.121212121,-3.33923225,-3.156401716,NA,-2.737047898,-1.103304113,-5.406362569,-3.934134279,-2.301034674,-2.361062272,NA,-1.506334695,-3.487696132,NA,-6.526593114,1.286521473,-3.376223018,NA,2.557885225,-9.784620114,5.806762057,0.198471767,-0.505358522,-3.080334709,-3.371944015,NA,-7.475403236,NA,-1.747575417,-5.555054007,-8.39149766,-5.585585586,-6.64556962
"656","M","2001-08",-6.172492155,3.194740597,-4.880226269,0.493529283,2.896465706,-13.6257156,NA,3.905468961,4.880568108,0.256669896,-0.437432968,NA,0.703517588,-1.67151921,2.277905546,0.502404329,-2.004179101,1.309125813,NA,9.031398158,-2.664612066,NA,4.399145837,-1.290549316,-2.877982926,NA,2.290012801,24.4098616,0.149682872,4.763791225,1.06803001,0.046868931,1.807355096,NA,-3.238500614,NA,2.972554394,1.972356415,-20.10790828,-1.577608142,-8.474576271
"657","M","2001-09",0.551288261,-10.70558457,-3.25332791,-2.272727273,-5.066784724,-11.58577973,NA,-3.002483061,-8.186630555,-2.992080929,-1.631994533,NA,-0.499001996,-0.071486419,-0.648437214,-1.057161343,17.50266435,-4.782952636,NA,-8.826349438,-5.030362825,NA,-8.009812813,-5.637388202,19.4812826,NA,-9.238885346,-14.32600893,-7.64021086,-3.270939686,-4.585773116,-1.647826824,-1.777126606,NA,-0.985169185,NA,-9.379600966,-3.899374254,-29.96381878,0.038779731,0
"658","M","2001-10",-0.428977794,5.017300986,-0.2751843,2.705268154,-2.289735029,6.713581129,NA,0.889467983,2.239206222,1.106727066,-4.877465187,NA,0.601805416,-2.048016604,-5.045555269,11.90743055,-2.920047739,-4.532643331,NA,-9.343326893,3.054608014,NA,6.604311579,-3.372535864,-17.79266145,NA,3.333200692,-1.41713285,1.510662355,1.035965598,3.16998423,10.33088835,-0.290117013,NA,-1.435540904,NA,1.810158905,-2.058137178,-26.10109657,34.11293449,10.37037037
"659","M","2001-11",2.322313098,0.46312652,1.067011072,4.792323584,5.653522902,12.98825916,NA,1.401595581,2.085245902,-0.032680434,0.920554815,NA,-0.199401795,0.875926064,0.410192735,-7.982041,0.674875612,-3.177691192,NA,9.647996449,0.003421183,NA,-2.460955306,1.715293686,10.36834381,NA,1.342617444,9.612684502,-0.789718361,-5.010640356,6.596676883,-7.17353609,0.006247933,NA,-4.252306874,NA,2.17772509,1.5777661,39.6646683,-19.65507274,4.026845638
"660","M","2001-12",7.981897192,-11.17039185,2.657328674,1.819667454,-5.488591576,-3.307526894,NA,-4.447682374,-2.980472765,-2.091441964,-0.832094399,NA,-3.596403596,8.651053321,5.199207256,-4.27030601,-12.31058559,-4.035476654,NA,-2.881542856,0.716413189,NA,2.458339945,6.726318185,-19.92985353,NA,-3.411218234,-12.33710445,-7.049486722,2.973523422,4.254747567,-3.519269238,-1.684898305,NA,3.091988685,NA,-13.51001853,1.117175788,46.67971034,-11.47619619,6.935483871
"661","M","2002-01",-2.910880354,10.05391586,-7.510441269,1.76421884,1.272075052,-1.326236191,NA,4.066931661,9.613347458,0.96493548,2.624087131,NA,3.005181347,-15.15750468,0.028862149,1.802776156,10.80353184,-4.045671333,NA,12.01354947,-13.52598849,NA,-4.685600574,-2.33256338,33.51382152,NA,1.23035995,9.167942679,5.360934097,-1.424050633,-5.491659802,1.283242075,1.082083077,NA,1.993962854,NA,17.91963175,0.190330146,-53.12104785,3.589813059,-8.898944193
"662","M","2002-02",-3.573729651,3.420978782,9.695496829,-3.56490174,3.618649528,1.502165227,NA,-2.111173076,15.12442619,-0.673187299,-4.094949477,NA,0,12.48658685,-2.420573299,0.34808002,3.315493446,11.44345193,NA,6.93320518,12.84628661,NA,-5.208350471,-1.102134868,-4.482668853,NA,5.713990383,2.024754716,5.617074556,4.173354735,2.013226993,0.786216947,-0.675059726,NA,1.836089149,NA,-4.639025532,3.646269303,8.82753684,4.629266379,-1.324503311
"663","M","2002-03",-1.456635039,-5.058077628,-2.036884781,0.41276187,-4.418096797,9.025835883,NA,1.859963806,1.636935992,0.226404693,2.169015779,NA,-3.621730382,5.112333183,-2.316641757,-0.302295222,-3.895162485,1.429806934,NA,0.662047439,5.640018005,NA,-1.496149909,-0.616658384,10.19897959,NA,-3.300262147,-8.33316011,-6.888313717,-1.020801233,9.359657604,-0.336294675,-1.19769292,NA,-8.293796244,NA,8.652463507,-0.85316363,-40.61471978,0.81239845,-7.88590604
"664","M","2002-04",1.866919808,2.919569024,-4.276176114,0.305067218,0.064715941,-3.514986784,NA,-3.868122966,-6.762337394,-3.822460496,-5.988879791,NA,3.75782881,-3.622648853,4.347443215,2.329061833,2.824042867,11.37528599,NA,-14.68810134,-7.567068547,NA,0.064416353,4.072577804,3.545820479,NA,-2.114851073,10.47091342,-4.871124497,3.259388986,-12.70563253,1.99946214,-0.356606087,NA,-3.996029645,NA,-10.61818712,-0.13577689,51.47972344,4.500371932,3.278688525
"665","M","2002-05",0.656756157,-4.152344319,-7.451659436,0.947213774,-3.656276757,-0.90217257,NA,-8.612674896,8.659063227,-0.062820533,6.989052685,NA,-3.722334004,7.350549238,-3.289695768,-3.693862704,-2.762790776,-18.16436368,NA,2.784050751,8.241949947,NA,1.449044138,3.959940135,10.8431614,NA,-2.498097544,-5.846039367,2.175984751,-6.002072929,-5.116999542,-2.9017022,-2.515413424,NA,14.40280814,NA,0.044117003,-0.364327759,28.29965736,-7.165737335,1.587301587
"666","M","2002-06",-2.689238637,2.374288001,-0.482352421,-1.514087654,3.192614487,5.535038531,NA,20.03950527,-2.068684398,3.438163567,-5.683845675,NA,-0.208986416,-1.282846319,-10.14589185,1.071356168,-8.732632197,2.951055551,NA,9.219973176,-6.999073019,NA,-0.406595999,-3.465730973,-16.71065047,NA,8.352890714,14.2616935,2.352297332,0.872093023,4.659299874,0.239995687,0.814481224,NA,-2.548728628,NA,2.660257798,0.636392701,-4.433524719,2.645367412,-3.472222222
"667","M","2002-07",0.894758302,5.227073792,0.2385427,-0.944973751,-0.84321978,-1.381201963,NA,-8.53495995,-0.749219563,-2.147268585,2.44320103,NA,2.094240838,1.725651098,10.08788968,2.984736908,11.34012576,10.05979121,NA,0.71491347,4.012640012,NA,0.207353432,-1.061810464,0.037237392,NA,-5.972871644,-2.247844672,-3.132100786,4.233330021,0.98278191,2.997295964,1.332011553,NA,-2.329659925,NA,5.049584658,0.952219001,6.699285261,7.046812749,1.978417266
"668","M","2002-08",1.079903909,-5.481439232,-5.75193268,3.131543132,-5.201378185,-0.930048085,NA,4.43776967,1.195219124,1.23172321,1.111307162,NA,1.641025641,4.847813875,8.600004411,3.728541431,1.174094193,-4.532957823,NA,13.97145317,1.363833795,NA,10.89700822,7.489103713,9.896597994,NA,-7.846120571,-6.982517717,3.756002726,2.26904376,0.881179652,3.120751476,4.401062925,NA,-9.574604558,NA,-3.388465281,2.874270117,3.078954641,-0.72109793,-1.058201058
"669","M","2002-09",-0.348718404,1.037499326,13.95803404,0.20809806,4.895302439,7.028761707,NA,-3.71610006,-0.580190634,-0.307826901,-2.319980164,NA,-1.816347124,-9.318678757,-11.67233589,-5.704154101,-1.461452456,15.61486437,NA,-4.636191143,4.694831086,NA,-6.595989153,-2.493735889,-8.712186269,NA,11.29970863,-1.214729465,0.370633247,-1.780553743,0.871579412,-4.639744916,-3.798493409,NA,-2.165852917,NA,4.678234173,0.478579174,5.578956103,-7.357075914,-0.534759358
"670","M","2002-10",2.777220551,6.949281915,-8.950922623,-0.462183278,-2.315568151,1.84793166,NA,0.891628113,-2.990829512,0.583455419,4.057231788,NA,1.130524152,2.57227772,-2.180722961,-1.063554498,0.615858004,-10.98392751,NA,-4.412970105,-2.563817121,NA,3.153569824,1.494312277,3.567711448,NA,-2.672233374,8.309437799,3.868483998,-0.018982536,0.601209892,-0.991565739,0.414041957,NA,-1.041006075,NA,1.774325926,-2.11651006,-4.907291977,-4.590288316,-1.971326165
"671","M","2002-11",-0.175663074,-7.59196925,-2.78382586,-6.741044169,-4.967276571,5.014280214,NA,-2.478495557,-6.026426039,-1.02457329,-4.980761771,NA,-1.829268293,3.054035737,0.693363105,1.274895291,-2.488835493,-6.706167463,NA,-0.056267222,-0.245042258,NA,3.723124478,1.529996911,-6.970573608,NA,-1.295921997,-3.201188954,0.89149214,-6.142016328,2.962981729,0.830757053,-1.087477466,NA,-11.95304589,NA,1.098524142,2.50129331,-1.997469512,3.94963552,2.559414991
"672","M","2002-12",-0.992830763,0.064975475,-3.50071826,10.79812847,6.393687947,2.626593838,NA,-1.712048814,-0.388660265,8.064470961,8.664515923,NA,9.316770186,-9.700256818,-1.884865638,6.613283572,0.684347646,-1.385618927,NA,-1.184569438,14.52767777,NA,41.33551818,-2.611917597,-14.42668494,NA,-9.584439358,5.263369133,15.34468974,-3.651259229,2.302089169,5.395666295,9.75087152,NA,-5.047642223,NA,-8.174394687,-5.274946389,28.05735312,3.009052658,-0.356506239
"673","M","2003-01",1.608408487,11.37912359,3.804624407,-6.510310865,-5.902841675,-3.23484435,NA,5.642538888,-10.13311912,-10.22899279,-7.660747352,NA,-10.49536985,3.94462832,3.980135011,-7.882591482,-6.84075268,3.29596286,NA,6.99675489,-18.1827766,NA,-41.52049517,-1.758699127,30.05031406,NA,6.254862493,1.290248849,-20.84903607,2.8343481,3.262235363,-6.415313569,-12.05158987,NA,9.815821302,NA,9.89948514,11.88606653,5.321704719,-0.235177621,7.871198569
"674","M","2003-02",-1.665011014,-4.873186923,0.718133049,6.455351146,-2.615943166,-4.283781447,20.96517493,-0.839664449,6.384880603,2.297693321,-3.609462885,5.65936952,2.118840148,26.73292303,-1.996831153,0.138760677,6.3631443,-2.814606709,5.704049536,-20.71312545,1.703534311,NA,18.36773233,1.987011504,-10.40373281,9.259299083,13.97071754,-4.945676781,0.434626231,3.848509596,-2.323848983,-0.418357037,3.464459647,3.032966807,-0.13458238,20.90746995,3.323235143,-4.137938507,-19.84144083,-7.642679901,-9.618573798
"675","M","2003-03",5.96244647,-3.06357576,2.989790145,-7.000333997,-4.478024106,-1.288151295,14.99970054,-2.88592939,-8.858480375,1.322509099,-0.569738609,1.080306024,-0.842043006,-5.845759753,-0.337932484,2.373647083,0.026726175,-7.660801983,3.136502407,37.10806549,-5.238534028,NA,16.878686,1.170871374,-0.380996205,-0.519096532,-5.672353384,11.01548091,-2.06918767,-7.146367836,3.265216825,1.698168869,2.346372788,-1.527953666,-5.595925766,0.100446609,-2.304368366,1.519656749,9.048440464,1.759806556,1.28440367
"676","M","2003-04",1.179274611,5.408612624,-5.773881702,-7.787975525,5.289253117,2.769564602,-17.86301502,-0.567149592,-3.266166206,-3.379526044,14.94449235,-3.430607318,-2.3649153,3.038483806,-3.743916794,-6.938613941,1.479254307,4.143442337,-9.018212602,0.495664712,2.615682402,NA,-25.51022207,-10.08987854,-7.186743101,15.71206379,-0.667828853,-20.80236857,0.686284092,4.933305103,-1.482681077,-5.260791634,-5.488629717,9.716044139,4.985905425,-10.51964255,3.201410259,-6.731130959,-0.97709423,-2.415841584,8.695652174
"677","M","2003-05",2.820623118,-1.062994514,3.516376329,7.707176343,2.083694451,3.682102338,0.754986605,3.774861116,5.663716814,0.202863859,-6.554685343,2.974082711,-0.122071064,3.179667021,-0.325497067,1.603654917,-1.092190752,2.782712132,2.774124357,8.371722841,-6.831545806,NA,-3.015296625,14.1596061,-2.791672278,7.93319442,-0.594731722,27.77830087,9.259550457,-0.020177563,5.924242625,1.990028439,-0.114393238,4.193799877,-12.67460138,-3.863628349,2.098826629,5.082225412,34.00702941,-1.853354978,-10.16666667
"678","M","2003-06",-1.26902542,-2.776314981,4.572726954,-6.815503295,1.41837389,-2.401270496,7.491792729,-1.241202394,-1.894085814,1.665721026,2.846577649,-2.069874136,1.418542276,6.894509968,3.367535662,2.121060185,2.636689607,3.64474549,0.067275538,0.645671365,1.065222594,NA,12.04907691,-8.133990231,-8.15659121,-7.711689194,-9.325559556,-4.061986549,0.44652673,4.500504541,2.847933428,1.519542894,3.568813855,-3.663368968,6.540619829,3.452183628,11.59203446,-1.600689268,26.14243603,5.237767057,7.235621521
"679","M","2003-07",1.438689239,9.220922512,1.501110843,3.414823438,1.583415111,4.772690292,-2.659892178,1.864054711,8.970317836,3.129069691,2.567936951,6.142169569,3.531111069,2.989617547,2.902341951,1.031809126,-0.584577397,-4.734810247,-1.194325869,9.144072829,3.139362417,NA,5.212747669,0.323768311,0.545239206,19.28051648,8.848713617,1.491047898,-5.465943332,-3.495558131,-0.793110717,0.86778946,2.211796459,-0.349878068,9.469665136,4.108233871,-10.36767715,2.622749906,-15.14055,-0.94302554,6.401384083
"680","M","2003-08",1.267106938,-4.760616219,6.530082397,-1.317490098,-3.302678902,13.31182493,-1.03712231,-0.601631398,-3.121610221,-2.188676201,1.570311427,3.093791665,-0.886324802,2.422052601,-1.816815007,0.787899029,4.737246049,7.036023582,15.11413655,-12.09454322,1.311114415,NA,-4.257800746,0.989114625,-9.777148538,3.626841137,8.52596249,3.979392035,4.672311308,-2.331398839,-1.025585049,1.111010885,-0.087175706,3.361760509,1.634752519,-2.550086453,1.517001749,-1.692979281,25.44501766,3.21301071,5.203252033
"681","M","2003-09",0.803394292,5.294382139,0.237751929,1.754756573,-0.736535712,0.626084507,12.43736058,1.065765435,2.575267479,2.246492566,0.470704286,3.620599508,-0.232993827,-14.0210486,-2.43022882,-0.93436948,-5.745100046,-18.88295515,-15.31614233,3.343786612,0.578659767,NA,4.224430728,0.803331705,-1.809069338,-22.27648457,-4.834180068,1.660177354,-2.339772658,4.436020899,1.066203721,-1.071199593,-0.655704713,9.098159047,-0.290290375,-1.792448566,0.493444789,-1.436400437,55.60746737,-2.908019472,-3.400309119
"682","M","2003-10",-2.14934331,2.661238184,-0.000622158,-5.053077381,1.228396293,-1.846284314,-13.78392048,-6.554598932,-0.194057004,-1.603480113,2.378936198,0.036938821,-0.155878328,12.08282454,2.844785758,-2.597618503,0.895413827,42.17487399,6.335474733,2.211128107,9.459679639,NA,-2.072059321,1.902005613,5.959324484,24.13504536,0.84982535,1.762977377,-8.445662079,4.571316461,0.223767699,-1.488188136,-0.091353272,1.502384695,-4.627812027,9.184809211,0.037589853,3.856342399,12.14750298,-5.040242776,-0.32
"683","M","2003-11",-2.148760331,-8.148109037,-0.256853741,0.915425206,0.306572176,-0.507438148,4.218031519,5.025184412,11.25288613,1.050667781,1.951360891,1.796190171,-0.381485006,2.97183472,-6.534021411,2.365587599,-0.380993068,-11.29862882,2.607031374,9.992005348,-5.447600932,NA,1.701409361,-3.621523383,7.927833807,7.870977692,-0.245347502,-0.7967668,1.901518658,3.414634146,-1.234887141,1.652185306,0.097581834,1.644169997,6.950962858,23.50789271,8.671747935,-4.079108777,-2.942312895,7.614283729,1.76565008
"684","M","2003-12",0.128215565,10.56068704,15.21628662,-3.365592951,-5.684996629,-4.05948428,-6.849634136,-6.620713988,-5.734571273,-2.847110848,-0.748942087,0.98937832,-4.661715835,-5.953857197,4.109230501,-2.088496768,3.255442356,7.971832716,-7.169854551,2.031307444,-5.730391294,NA,-1.047053993,-0.078570907,-27.23737429,-8.090603047,-0.943552623,3.57396413,2.252986934,-9.107402032,-0.801115532,-1.436342361,0.080463723,1.774354148,5.14518905,-24.83409359,15.95236651,-3.828493788,20.74212932,-4.260813428,-5.993690852
"685","M","2004-01",-2.939084128,-8.100753782,-24.65460504,2.905829596,2.021180079,6.006946604,-14.23052717,-0.217265959,4.461181924,0.024989896,-2.50145802,-3.595355451,4.525892364,1.016199153,-3.630987298,-0.857424935,-1.416198204,-2.317477008,4.761242258,2.953885305,1.259827106,NA,-4.980078515,14.18679322,24.89295656,10.79276574,3.023443809,13.39757488,3.976328723,11.04790419,-1.901027498,-0.542025457,-2.977822901,-18.42981919,-9.951665954,-18.59910288,-14.32872274,3.119699141,13.2887115,-4.962913014,8.89261745
"686","M","2004-02",2.944317634,-4.087440564,17.0263124,-2.908023938,2.153560333,3.908167892,30.87522422,6.04269122,0.721020521,6.067882824,5.36055341,-0.264499889,1.169225458,-2.952287967,2.345399886,2.856117182,-0.336167202,-1.348939838,-18.0436996,-0.629046398,0.00859347,2.475887164,3.845626331,-6.572008579,13.12829806,-20.9265142,-2.762847367,-12.12062551,-2.236647132,3.612833648,4.867519376,2.440627063,3.252642242,12.25550581,-3.19655439,20.36320818,2.196055474,-1.065556231,26.32783862,7.449978714,0.61633282
"687","M","2004-03",-0.608230436,6.01573496,1.952960479,3.934651866,-1.536223093,2.35925748,-12.38569642,-3.339538469,2.477973568,-4.605529753,-2.596372467,-2.748109572,-1.009214332,-6.698715836,1.346709392,1.078375167,-1.073843579,3.643752021,26.56173495,-4.414930418,5.153147285,-4.493655641,4.363735576,1.255250396,-18.02829367,30.18572015,10.67153211,20.98022385,-3.209361544,6.496660595,-1.202691569,1.025162494,0.480687357,9.153686005,10.07397786,2.856056856,-1.424153693,4.848771143,20.07532531,1.716851558,5.206738132
"688","M","2004-04",0.069586574,1.645948503,1.742454298,1.132830493,3.330244959,2.682388527,-1.414302172,4.630798621,8.103170339,3.005205807,-0.188113476,25.63271377,2.61796654,8.109799392,-5.1008737,-3.486949823,-3.312926804,2.497833894,11.0325499,5.146351073,-0.331008187,-10.9273621,-0.825726017,-9.029528491,4.029717067,8.792507451,-0.729089548,26.04032449,6.738504279,-4.520280176,1.116130841,-3.253221601,0.04790763,21.31265072,-5.529994736,-7.352511944,0.838897438,0.598790448,-1.051674631,-5.50506362,-2.328966521
"689","M","2004-05",-2.259991001,-1.128814111,-7.078385973,-0.582131827,0.90251747,4.695386042,-0.076654577,-2.648239972,-6.789939358,0.021199796,0.902989301,-9.641528169,-1.979019408,-9.75476653,8.00451812,3.905960192,1.484242224,-6.803834092,-8.903522264,0.327847932,0.426385524,24.92523562,-3.055200607,8.175902268,-1.340729248,-8.08060265,2.189558103,-34.61000186,-8.055936913,-0.84449373,-0.18298464,3.440510804,-0.706336582,-36.83154295,3.910565786,37.26778048,1.515098936,-1.553070888,-5.042480234,8.024182468,3.874813711
"690","M","2004-06",1.623804641,5.39478931,-3.060312841,-4.459556192,-4.541034333,-5.083994406,1.606036384,1.097175917,6.431313993,-1.893035034,1.539853092,-26.24098115,-0.714157884,-1.270186442,-3.996307505,-3.964817935,-0.069714608,15.62415887,-10.24148779,4.657842902,1.279350598,-4.575765706,-1.698421022,-3.126506005,-4.314072492,-9.707350834,-4.242288509,-19.02356093,5.263164659,-1.754989677,-1.866686278,-3.377184916,-0.258680901,-17.15248529,-6.744749869,-32.10869969,-3.656512748,4.347494226,-27.68795456,-8.025947596,3.730272597
"691","M","2004-07",-3.080407701,-0.441729874,-6.992127349,0.521465498,0.140889184,-3.111229822,-0.366280668,0.032452492,-2.044293015,0.288754611,0.442186187,7.53969044,-0.210092478,-2.664336355,0.464952105,2.373763948,-0.544901319,-15.49750037,4.507462302,7.202492717,3.422042937,-8.362055857,3.047880161,8.496837106,-3.49105194,-5.866523317,1.365287531,33.30341257,-1.129438366,-2.845884413,-3.1009716,1.937564961,-0.246516576,3.492371142,0.007832015,-0.921287258,6.619191878,-4.324739519,-1.233206622,2.046743189,-0.138312586
"692","M","2004-08",2.636554845,-6.961710179,10.03334972,0.970439605,3.465371955,6.692001055,-1.808345495,-3.520546168,3.539641944,-4.274742445,-3.216717527,2.470454202,-3.341712232,-2.585048023,-1.94933427,-2.470477578,-0.045107785,-1.927267923,-3.379171757,-7.129215934,-1.685284684,17.38641621,-8.063085988,-0.555936711,2.330921255,8.321676478,-3.340146972,13.41342754,-5.829184844,-0.766110861,-0.168333137,-2.038891969,-3.047224817,8.671698069,10.16464616,25.76499579,-2.62872773,-1.590949354,8.34806358,-1.802412251,3.047091413
