Timestamp,Route,Link,Direction,STT,AccSTT,TCS1,TCS2
20151120-1605, 7, 7, 2,  42, 467,67,63
20151120-1605, 7, 8, 1,  26, 299,67,55
20151120-1605, 7, 8, 2, 118, 585,55,67
20151120-1605, 7, 9, 1,  29, 328,55,61
20151120-1605, 7, 9, 2, 242, 827,61,55
20151120-1605, 7,10, 1,  22, 350,61,59
20151120-1605, 7,10, 2, 105, 932,59,61
20151120-1605, 7,11, 1,  18, 368,59,76
20151120-1605, 7,11, 2, 105,1037,76,59
20151120-1605, 7,12, 1,  23, 391,76,141
20151120-1605, 7,12, 2,  22,1059,141,76
20151120-1605, 7,13, 1,  14, 405,141,166
20151120-1605, 7,13, 2,  46,1105,166,141
20151120-1605, 7,14, 1,  29, 434,166,182
20151120-1605, 7,14, 2,  14,1119,182,166
20151120-1605, 7,15, 1,  14, 448,182,403
20151120-1605, 7,15, 2, 213,1332,403,182
20151120-1605, 8, 1, 1,  30,  30,81,38
20151120-1605, 8, 1, 2,  77,  77,38,81
20151120-1605, 8, 2, 1,  58,  88,38,280
20151120-1605, 8, 2, 2, 359, 436,280,38
20151120-1605, 8, 3, 1,  37, 125,280,142
20151120-1605, 8, 3, 2,  36, 472,142,280
20151120-1605, 8, 4, 1,  15, 140,142,126
20151120-1605, 8, 4, 2,  37, 509,126,142
20151120-1605, 8, 5, 1,   7, 147,126,653
20151120-1605, 8, 5, 2, 107, 616,653,126
20151120-1605, 8, 6, 1, 201, 348,653,35
20151120-1605, 8, 6, 2,  14, 630,35,653
20151120-1605, 8, 7, 1,  27, 375,35,193
20151120-1605, 8, 7, 2, 215, 845,193,35
20151120-1605, 9, 1, 1,  39,  39,69,494
20151120-1605, 9, 1, 2,  38,  38,494,69
20151120-1605, 9, 2, 1, 100, 139,494,90
20151120-1605, 9, 2, 2,  99, 137,90,494
20151120-1605, 9, 3, 1,  68, 207,90,630
20151120-1605, 9, 3, 2,  69, 206,630,90
20151120-1605, 9, 4, 1,  71, 278,630,223
20151120-1605, 9, 4, 2,  70, 276,223,630
20151120-1605, 9, 5, 1,  72, 350,223,224
20151120-1605, 9, 5, 2,  72, 348,224,223
20151120-1605, 9, 6, 1,  41, 391,224,506
20151120-1605, 9, 6, 2,  40, 388,506,224
20151120-1605, 9, 7, 1,  33, 424,506,41
20151120-1605, 9, 7, 2,  32, 420,41,506
20151120-1605, 9, 8, 1,  26, 450,41,655
20151120-1605, 9, 8, 2,  29, 449,655,41
20151120-1605, 9, 9, 1,  43, 493,655,443
20151120-1605, 9, 9, 2,  45, 494,443,655
20151120-1605, 9,10, 1,  41, 534,443,73
20151120-1605, 9,10, 2,  32, 526,73,443
20151120-1605, 9,11, 1,  42, 576,73,72
20151120-1605, 9,11, 2,  45, 571,72,73
20151120-1605, 9,12, 1,  32, 608,72,194
20151120-1605, 9,12, 2,  51, 622,194,72
20151120-1605, 9,13, 1,  30, 638,194,282
20151120-1605, 9,13, 2,  30, 652,282,194
20151120-1605, 9,14, 1,  25, 663,282,2
20151120-1605, 9,14, 2,  30, 682,2,282
20151120-1605, 9,15, 1,  19, 682,2,203
20151120-1605, 9,15, 2,  38, 720,203,2
20151120-1605, 9,16, 1,  16, 698,203,3
20151120-1605, 9,16, 2,  15, 735,3,203
20151120-1605,10, 1, 1,  37,  37,124,410
20151120-1605,10, 1, 2,  47,  47,410,124
20151120-1605,10, 2, 1,  69, 106,410,189
20151120-1605,10, 2, 2, 135, 182,189,410
20151120-1605,10, 3, 1,   4, 110,189,738
20151120-1605,10, 3, 2,  53, 235,738,189
20151120-1605,10, 4, 1,  80, 190,738,372
20151120-1605,10, 4, 2,  79, 314,372,738
20151120-1605,10, 5, 1, 180, 370,372,42
20151120-1605,10, 5, 2,  16, 330,42,372
20151120-1605,10, 6, 1,  54, 424,42,172
20151120-1605,10, 6, 2,  54, 384,172,42
20151120-1605,10, 7, 1, 108, 532,172,370
20151120-1605,10, 7, 2, 126, 510,370,172
20151120-1605,11, 1, 1,  59,  59,130,5
20151120-1605,11, 1, 2,  59,  59,5,130
20151120-1605,11, 2, 1,  32,  91,5,151
20151120-1605,11, 2, 2,  14,  73,151,5
20151120-1605,11, 3, 1, 176, 267,151,127
20151120-1605,11, 3, 2,  54, 127,127,151
20151120-1605,11, 4, 1,  17, 284,127,149
20151120-1605,11, 4, 2,   7, 134,149,127
20151120-1605,11, 5, 1,  72, 356,149,432
20151120-1605,11, 5, 2, 101, 235,432,149
20151120-1605,12, 1, 1,   9,   9,832,9
20151120-1605,12, 1, 2,   7,   7,9,832
20151120-1605,12, 2, 1,  73,  82,9,178
20151120-1605,12, 2, 2,  73,  80,178,9
20151120-1605,12, 3, 1,  52, 134,178,148
20151120-1605,12, 3, 2,  53, 133,148,178
20151120-1605,13, 1, 1,  78,  78,2,3
20151120-1605,13, 1, 2,  57,  57,3,2
20151120-1605,13, 2, 1, 274, 352,3,513
20151120-1605,13, 2, 2,  19,  76,513,3
20151120-1605,13, 3, 1, 164, 516,513,354
20151120-1605,13, 3, 2,  30, 106,354,513
20151120-1605,13, 4, 1, 449, 965,354,355
20151120-1605,13, 4, 2,  30, 136,355,354
20151120-1605,13, 5, 1,  56,1021,355,439
20151120-1605,13, 5, 2,  30, 166,439,355
20151120-1605,13, 6, 1,  54,1075,439,145
20151120-1605,13, 6, 2,  25, 191,145,439
20151120-1605,13, 7, 1,  96,1171,145,143
20151120-1605,13, 7, 2,  16, 207,143,145
20151120-1605,13, 8, 1, 150,1321,143,144
20151120-1605,13, 8, 2,  32, 239,144,143
20151120-1605,14, 1, 1,  22,  22,456,110
20151120-1605,14, 1, 2,  22,  22,110,456
20151120-1605,14, 2, 1, 123, 145,110,109
20151120-1605,14, 2, 2, 123, 145,109,110
20151120-1605,14, 3, 1,  20, 165,109,331
20151120-1605,14, 3, 2,  19, 164,331,109
20151120-1605,14, 4, 1,  11, 176,331,586
20151120-1605,14, 4, 2,  52, 216,586,331
20151120-1605,14, 5, 1,  33, 209,586,107
20151120-1605,14, 5, 2,  25, 241,107,586
20151120-1605,14, 6, 1,  42, 251,107,701
20151120-1605,14, 6, 2,  97, 338,701,107
20151120-1605,14, 7, 1,  37, 288,701,108
20151120-1605,14, 7, 2,  42, 380,108,701
20151120-1605,14, 8, 1,  46, 334,108,73
20151120-1605,14, 8, 2,  49, 429,73,108
20151120-1605,14, 9, 1,  47, 381,73,72
20151120-1605,14, 9, 2,  63, 492,72,73
20151120-1605,14,10, 1,  26, 407,72,132
20151120-1605,14,10, 2,  27, 519,132,72
20151120-1605,15, 1, 1,  42,  42,49,50
20151120-1605,15, 1, 2,  10,  10,50,49
20151120-1605,15, 2, 1,  41,  83,50,272
20151120-1605,15, 2, 2,  16,  26,272,50
20151120-1605,15, 3, 1,  98, 181,272,229
20151120-1605,15, 3, 2,  10,  36,229,272
20151120-1605,15, 4, 1, 143, 324,229,196
20151120-1605,15, 4, 2,  16,  52,196,229
20151120-1605,16, 1, 1,  32,  32,197,196
20151120-1605,16, 1, 2,  13,  13,196,197
20151120-1605,16, 2, 1,  23,  55,196,232
20151120-1605,16, 2, 2,  22,  35,232,196
20151120-1605,16, 3, 1,  23,  78,232,226
20151120-1605,16, 3, 2,  22,  57,226,232
20151120-1605,16, 4, 1,  34, 112,226,272
20151120-1605,16, 4, 2,  33,  90,272,226
20151120-1605,16, 5, 1,  12, 124,272,50
20151120-1605,16, 5, 2,  11, 101,50,272
20151120-1605,16, 6, 1,  16, 140,50,49
20151120-1605,16, 6, 2,  15, 116,49,50
20151120-1605,17, 1, 1, 106, 106,229,301
20151120-1605,17, 1, 2, 105, 105,301,229
20151120-1605,17, 2, 1,  23, 129,301,163
20151120-1605,17, 2, 2,  23, 128,163,301
20151120-1605,17, 3, 1,  22, 151,163,70
20151120-1605,17, 3, 2,  16, 144,70,163
20151120-1605,17, 4, 1,  68, 219,70,157
20151120-1605,17, 4, 2,  66, 210,157,70
20151120-1605,17, 5, 1,  48, 267,157,295
20151120-1605,17, 5, 2,  54, 264,295,157
20151120-1605,17, 6, 1,  10, 277,295,158
20151120-1605,17, 6, 2,  10, 274,158,295
20151120-1605,17, 7, 1,  13, 290,158,623
20151120-1605,17, 7, 2,  14, 288,623,158
20151120-1605,17, 8, 1,  15, 305,623,156
20151120-1605,17, 8, 2,  15, 303,156,623
20151120-1605,17, 9, 1,  57, 362,156,155
20151120-1605,17, 9, 2,  36, 339,155,156
20151120-1605,17,10, 1,  96, 458,155,187
20151120-1605,17,10, 2,  84, 423,187,155
20151120-1605,17,11, 1,  85, 543,187,599
20151120-1605,17,11, 2,  41, 464,599,187
20151120-1605,17,12, 1,  78, 621,599,311
20151120-1605,17,12, 2, 190, 654,311,599
20151120-1605,18, 1, 1,  36,  36,727,797
20151120-1605,18, 1, 2, 125, 125,797,727
20151120-1605,18, 2, 1, 133, 169,797,456
20151120-1605,18, 2, 2, 113, 238,456,797
20151120-1605,18, 3, 1,  58, 227,456,110
20151120-1605,18, 3, 2,  24, 262,110,456
20151120-1605,18, 4, 1,  98, 325,110,109
20151120-1605,18, 4, 2, 115, 377,109,110
20151120-1605,18, 5, 1,  20, 345,109,331
20151120-1605,18, 5, 2,  19, 396,331,109
20151120-1605,18, 6, 1,  15, 360,331,586
20151120-1605,18, 6, 2,  52, 448,586,331
20151120-1605,18, 7, 1,  26, 386,586,107
20151120-1605,18, 7, 2,  31, 479,107,586
20151120-1605,18, 8, 1,  32, 418,107,701
20151120-1605,18, 8, 2,  48, 527,701,107
20151120-1605,18, 9, 1,  37, 455,701,108
20151120-1605,18, 9, 2,  36, 563,108,701
20151120-1605,18,10, 1,   7, 462,108,594
20151120-1605,18,10, 2,  24, 587,594,108
20151120-1605,18,11, 1,  29, 491,594,73
20151120-1605,18,11, 2,  29, 616,73,594
20151120-1605,18,12, 1,  62, 553,73,72
20151120-1605,18,12, 2,  61, 677,72,73
20151120-1605,18,13, 1,  26, 579,72,132
20151120-1605,18,13, 2,  27, 704,132,72
20151120-1605,18,14, 1,  23, 602,132,194
20151120-1605,18,14, 2,  15, 719,194,132
20151120-1605,18,15, 1,  37, 639,194,282
20151120-1605,18,15, 2,  50, 769,282,194
20151120-1605,18,16, 1,  49, 688,282,2
20151120-1605,18,16, 2,  26, 795,2,282
20151120-1605,18,17, 1,  58, 746,2,3
20151120-1605,18,17, 2,  60, 855,3,2
20151120-1605,18,18, 1,  20, 766,3,513
20151120-1605,18,18, 2,  22, 877,513,3
20151120-1605,18,19, 1,  26, 792,513,354
20151120-1605,18,19, 2,  62, 939,354,513
20151120-1605,18,20, 1,  96, 888,354,355
20151120-1605,18,20, 2,  11, 950,355,354
20151120-1605,18,21, 1,  48, 936,355,184
20151120-1605,18,21, 2,  47, 997,184,355
20151120-1605,19, 1, 1,  70,  70,420,190
20151120-1605,19, 1, 2,  50,  50,190,420
20151120-1605,19, 2, 1,  50, 120,190,761
20151120-1605,19, 2, 2,   8,  58,761,190
20151120-1605,19, 3, 1,  19, 139,761,152
20151120-1605,19, 3, 2,  13,  71,152,761
20151120-1605,19, 4, 1,  27, 166,152,37
20151120-1605,19, 4, 2,  27,  98,37,152
20151120-1605,19, 5, 1,  23, 189,37,193
20151120-1605,19, 5, 2,  20, 118,193,37
20151120-1605,19, 6, 1,  53, 242,193,26
20151120-1605,19, 6, 2,  25, 143,26,193
20151120-1605,19, 7, 1, 245, 487,26,197
20151120-1605,19, 7, 2,  54, 197,197,26
20151120-1605,20, 1, 1,  43,  43,70,163
20151120-1605,20, 1, 2,  43,  43,163,70
20151120-1605,20, 2, 1,  21,  64,163,801
20151120-1605,20, 2, 2,  21,  64,801,163
20151120-1605,20, 3, 1,   6,  70,801,301
20151120-1605,20, 3, 2,   6,  70,301,801
20151120-1605,20, 4, 1,  49, 119,301,39
20151120-1605,20, 4, 2,  49, 119,39,301
20151120-1605,20, 5, 1, 106, 225,39,269
20151120-1605,20, 5, 2,  13, 132,269,39
20151120-1605,20, 6, 1,  77, 302,269,146
20151120-1605,20, 6, 2,  36, 168,146,269
20151120-1605,20, 7, 1, 127, 429,146,288
20151120-1605,20, 7, 2,  17, 185,288,146
20151120-1605,20, 8, 1,  33, 462,288,232
20151120-1605,20, 8, 2,  32, 217,232,288
20151120-1605,20, 9, 1,  43, 505,232,196
20151120-1605,20, 9, 2,  26, 243,196,232
20151120-1605,20,10, 1,   7, 512,196,197
20151120-1605,20,10, 2,   6, 249,197,196
20151120-1605,20,11, 1,  47, 559,197,200
20151120-1605,20,11, 2,  46, 295,200,197
20151120-1605,20,12, 1,  37, 596,200,201
20151120-1605,20,12, 2,   6, 301,201,200
20151120-1605,20,13, 1,  44, 640,201,60
20151120-1605,20,13, 2,  42, 343,60,201
20151120-1605,20,14, 1,  22, 662,60,58
20151120-1605,20,14, 2,  21, 364,58,60
20151120-1605,20,15, 1,  31, 693,58,61
20151120-1605,20,15, 2,  27, 391,61,58
20151120-1605,20,16, 1,  29, 722,61,55
20151120-1605,20,16, 2,  12, 403,55,61
20151120-1605,20,17, 1,  36, 758,55,67
20151120-1605,20,17, 2,  11, 414,67,55
20151120-1605,20,18, 1,  57, 815,67,63
20151120-1605,20,18, 2,  19, 433,63,67
20151120-1605,20,19, 1,  51, 866,63,750
20151120-1605,20,19, 2,  45, 478,750,63
20151120-1605,20,20, 1,  12, 878,750,66
20151120-1605,20,20, 2,  11, 489,66,750
20151120-1605,20,21, 1,  50, 928,66,65
20151120-1605,20,21, 2,  50, 539,65,66
20151120-1605,20,22, 1,  47, 975,65,64
20151120-1605,20,22, 2,  26, 565,64,65
20151120-1605,20,23, 1, 154,1129,64,691
20151120-1605,20,23, 2,  23, 588,691,64
20151120-1605,20,24, 1,  62,1191,691,179
20151120-1605,20,24, 2,  53, 641,179,691
20151120-1605,20,25, 1,  53,1244,179,180
20151120-1605,20,25, 2,  53, 694,180,179
20151120-1605,20,26, 1,  53,1297,180,181
20151120-1605,20,26, 2,  26, 720,181,180
20151120-1605,20,27, 1,  37,1334,181,508
20151120-1605,20,27, 2,  32, 752,508,181
20151120-1605,20,28, 1,  46,1380,508,4029
20151120-1605,20,28, 2,  45, 797,4029,508
20151120-1605,20,29, 1,  14,1394,4029,4030
20151120-1605,20,29, 2,  13, 810,4030,4029
20151120-1605,20,30, 1, 199,1593,4030,4039
20151120-1605,20,30, 2, 198,1008,4039,4030
20151120-1605,20,31, 1,  72,1665,4039,4035
20151120-1605,20,31, 2,  72,1080,4035,4039
20151120-1605,21, 1, 1,  20,  20,70,163
20151120-1605,21, 1, 2,  19,  19,163,70
20151120-1605,21, 2, 1,  37,  57,163,39
20151120-1605,21, 2, 2,  37,  56,39,163
20151120-1605,21, 3, 1,  71, 128,39,146
20151120-1605,21, 3, 2,  25,  81,146,39
20151120-1605,21, 4, 1,  21, 149,146,439
20151120-1605,21, 4, 2,  13,  94,439,146
20151120-1605,21, 5, 1,  19, 168,439,188
20151120-1605,21, 5, 2,  18, 112,188,439
20151120-1605,21, 6, 1,  19, 187,188,185
20151120-1605,21, 6, 2,  14, 126,185,188
20151120-1605,21, 7, 1,  12, 199,185,232
20151120-1605,21, 7, 2,  11, 137,232,185
20151120-1605,21, 8, 1,  21, 220,232,196
20151120-1605,21, 8, 2,  12, 149,196,232
20151120-1605,21, 9, 1,   6, 226,196,197
20151120-1605,21, 9, 2,   5, 154,197,196
20151120-1605,21,10, 1,  30, 256,197,200
20151120-1605,21,10, 2,  29, 183,200,197
20151120-1605,21,11, 1,  21, 277,200,201
20151120-1605,21,11, 2,   5, 188,201,200
20151120-1605,21,12, 1,  33, 310,201,140
20151120-1605,21,12, 2,   9, 197,140,201
20151120-1605,21,13, 1,  21, 331,140,416
20151120-1605,21,13, 2,  19, 216,416,140
20151120-1605,21,14, 1,  45, 376,416,121
20151120-1605,21,14, 2,  45, 261,121,416
20151120-1605,21,15, 1,  21, 397,121,128
20151120-1605,21,15, 2,  15, 276,128,121
20151120-1605,21,16, 1,  24, 421,128,67
20151120-1605,21,16, 2,  23, 299,67,128
20151120-1605,21,17, 1,  16, 437,67,63
20151120-1605,21,17, 2,  15, 314,63,67
20151120-1605,21,18, 1,  43, 480,63,750
20151120-1605,21,18, 2,  36, 350,750,63
20151120-1605,21,19, 1,  10, 490,750,66
20151120-1605,21,19, 2,   9, 359,66,750
20151120-1605,21,20, 1,  15, 505,66,346
20151120-1605,21,20, 2,  14, 373,346,66
20151120-1605,21,21, 1,  20, 525,346,906
20151120-1605,21,21, 2,  19, 392,906,346
20151120-1605,21,22, 1,  13, 538,906,65
20151120-1605,21,22, 2,   7, 399,65,906
20151120-1605,21,23, 1,  42, 580,65,64
20151120-1605,21,23, 2,  21, 420,64,65
20151120-1605,21,24, 1,  30, 610,64,691
20151120-1605,21,24, 2,  18, 438,691,64
20151120-1605,21,25, 1,  61, 671,691,179
20151120-1605,21,25, 2,  35, 473,179,691
20151120-1605,21,26, 1,  46, 717,179,180
20151120-1605,21,26, 2,  42, 515,180,179
20151120-1605,21,27, 1,  25, 742,180,181
20151120-1605,21,27, 2,  21, 536,181,180
20151120-1605,21,28, 1,  26, 768,181,508
20151120-1605,21,28, 2,  25, 561,508,181
20151120-1605,21,29, 1,  37, 805,508,4029
20151120-1605,21,29, 2,  36, 597,4029,508
20151120-1605,21,30, 1,  12, 817,4029,4030
20151120-1605,21,30, 2,  11, 608,4030,4029
20151120-1605,21,31, 1, 159, 976,4030,4039
20151120-1605,21,31, 2, 158, 766,4039,4030
20151120-1605,21,32, 1,  58,1034,4039,4035
20151120-1605,21,32, 2,  58, 824,4035,4039
20151120-1605,21,33, 1,  20,1054,4035,4064
20151120-1605,21,33, 2,  19, 843,4064,4035
20151120-1605,22, 1, 1, 145, 145,142,720
20151120-1605,22, 1, 2,  70,  70,720,142
20151120-1605,22, 2, 1,  96, 241,720,54
20151120-1605,22, 2, 2, 102, 172,54,720
20151120-1605,22, 3, 1,  16, 257,54,46
20151120-1605,22, 3, 2, 110, 282,46,54
20151120-1605,22, 4, 1, 132, 389,46,47
20151120-1605,22, 4, 2,  28, 310,47,46
20151120-1605,22, 5, 1, 364, 753,47,395
20151120-1605,22, 5, 2, 244, 554,395,47
20151120-1605,22, 6, 1, 154, 907,395,679
20151120-1605,22, 6, 2, 155, 709,679,395
20151120-1605,22, 7, 1,  53, 960,679,390
20151120-1605,22, 7, 2,  53, 762,390,679
20151120-1605,23, 1, 1, 157, 157,142,720
20151120-1605,23, 1, 2, 123, 123,720,142
20151120-1605,23, 2, 1, 140, 297,720,47
20151120-1605,23, 2, 2, 104, 227,47,720
20151120-1605,23, 3, 1, 364, 661,47,395
20151120-1605,23, 3, 2, 244, 471,395,47
20151120-1605,23, 4, 1, 113, 774,395,390
20151120-1605,23, 4, 2, 155, 626,390,395
20151120-1605,23, 5, 1, 156, 930,390,679
20151120-1605,23, 5, 2, 115, 741,679,390
20151120-1605,24, 1, 1, 309, 309,142,126
20151120-1605,24, 1, 2,  21,  21,126,142
20151120-1605,24, 2, 1, 161, 470,126,35
20151120-1605,24, 2, 2,  11,  32,35,126
20151120-1605,24, 3, 1,  46, 516,35,48
20151120-1605,24, 3, 2,  26,  58,48,35
20151120-1605,24, 4, 1, 102, 618,48,49
20151120-1605,24, 4, 2,  13,  71,49,48
20151120-1605,24, 5, 1,  10, 628,49,50
20151120-1605,24, 5, 2,  10,  81,50,49
20151120-1605,24, 6, 1,  89, 717,50,272
20151120-1605,24, 6, 2,   6,  87,272,50
20151120-1605,24, 7, 1,   7, 724,272,644
20151120-1605,24, 7, 2,   7,  94,644,272
20151120-1605,24, 8, 1,  81, 805,644,229
20151120-1605,24, 8, 2,   5,  99,229,644
20151120-1605,24, 9, 1,  37, 842,229,232
20151120-1605,24, 9, 2,  13, 112,232,229
20151120-1605,24,10, 1, 142, 984,232,185
20151120-1605,24,10, 2,  11, 123,185,232
20151120-1605,24,11, 1,  32,1016,185,188
20151120-1605,24,11, 2,  15, 138,188,185
20151120-1605,24,12, 1,  87,1103,188,439
20151120-1605,24,12, 2,  18, 156,439,188
20151120-1605,24,13, 1,  43,1146,439,145
20151120-1605,24,13, 2,  19, 175,145,439
20151120-1605,24,14, 1,  70,1216,145,143
20151120-1605,24,14, 2,  10, 185,143,145
20151120-1605,24,15, 1, 188,1404,143,144
20151120-1605,24,15, 2,  14, 199,144,143
20151120-1605,25, 1, 1,  26,  26,586,107
20151120-1605,25, 1, 2,  32,  32,107,586
20151120-1605,26, 1, 1,  78,  78,56,60
20151120-1605,26, 1, 2, 222, 222,60,56
20151120-1605,26, 2, 1,  22, 100,60,58
20151120-1605,26, 2, 2, 196, 418,58,60
20151120-1605,26, 3, 1,  89, 189,58,59
20151120-1605,26, 3, 2, 278, 696,59,58
20151120-1605,26, 4, 1, 133, 322,59,61
20151120-1605,26, 4, 2, 134, 830,61,59
20151120-1605,26, 5, 1, 142, 464,61,55
20151120-1605,26, 5, 2, 142, 972,55,61
20151120-1605,26, 6, 1,  88, 552,55,67
20151120-1605,26, 6, 2, 192,1164,67,55
20151120-1605,26, 7, 1,  64, 616,67,63
20151120-1605,26, 7, 2, 266,1430,63,67
20151120-1605,27, 1, 1,  36,  36,149,148
20151120-1605,27, 1, 2,  81,  81,148,149
20151120-1605,27, 2, 1,  61,  97,148,150
20151120-1605,27, 2, 2,  31, 112,150,148
20151120-1605,27, 3, 1,  42, 139,150,405
20151120-1605,27, 3, 2,  92, 204,405,150
20151120-1605,28, 1, 1,  44,  44,108,73
20151120-1605,28, 1, 2,  47,  47,73,108
20151120-1605,28, 2, 1,  47,  91,73,72
20151120-1605,28, 2, 2,  92, 139,72,73
20151120-1605,28, 3, 1,  26, 117,72,132
20151120-1605,28, 3, 2,  27, 166,132,72
20151120-1605,29, 1, 1, 186, 186,80,64
20151120-1605,29, 1, 2,  36,  36,64,80
20151120-1605,30, 1, 1, 152, 152,462,254
20151120-1605,30, 1, 2,  97,  97,254,462
20151120-1605,30, 2, 1, 675, 827,254,144
20151120-1605,30, 2, 2,  87, 184,144,254
20151120-1605,30, 3, 1, 549,1376,144,868
20151120-1605,30, 3, 2, 478, 662,868,144
20151120-1605,30, 4, 1, 304,1680,868,660
20151120-1605,30, 4, 2,  20, 682,660,868
20151120-1605,30, 5, 1, 264,1944,660,861
20151120-1605,30, 5, 2, 124, 806,861,660
20151120-1605,30, 6, 1, 207,2151,861,856
20151120-1605,30, 6, 2, 201,1007,856,861
20151120-1605,30, 7, 1, 464,2615,856,2
20151120-1605,30, 7, 2, 113,1120,2,856
20151120-1605,31, 1, 1, 118, 118,727,797
20151120-1605,31, 1, 2, 238, 238,797,727
20151120-1605,31, 2, 1, 193, 311,797,456
20151120-1605,31, 2, 2, 197, 435,456,797
20151120-1605,31, 3, 1, 150, 461,456,110
20151120-1605,31, 3, 2, 103, 538,110,456
20151120-1605,31, 4, 1, 181, 642,110,109
20151120-1605,31, 4, 2, 200, 738,109,110
20151120-1605,31, 5, 1,  42, 684,109,331
20151120-1605,31, 5, 2, 201, 939,331,109
20151120-1605,31, 6, 1,  40, 724,331,586
20151120-1605,31, 6, 2, 191,1130,586,331
20151120-1605,31, 7, 1,  77, 801,586,107
20151120-1605,31, 7, 2, 103,1233,107,586
20151120-1605,31, 8, 1,  50, 851,107,701
20151120-1605,31, 8, 2, 202,1435,701,107
20151120-1605,31, 9, 1,  48, 899,701,108
20151120-1605,31, 9, 2,  50,1485,108,701
20151120-1605,31,10, 1,  64, 963,108,73
20151120-1605,31,10, 2,  72,1557,73,108
20151120-1605,32, 1, 1,  82,  82,39,120
20151120-1605,32, 1, 2,  82,  82,120,39
20151120-1605,32, 2, 1,  25, 107,120,133
20151120-1605,32, 2, 2,  24, 106,133,120
20151120-1605,32, 3, 1,  46, 153,133,134
20151120-1605,32, 3, 2,  47, 153,134,133
20151120-1605,32, 4, 1,  42, 195,134,147
20151120-1605,32, 4, 2,  42, 195,147,134
20151120-1605,32, 5, 1,  43, 238,147,112
20151120-1605,32, 5, 2,  42, 237,112,147
20151120-1605,32, 6, 1,  16, 254,112,383
20151120-1605,32, 6, 2,  19, 256,383,112
20151120-1605,32, 7, 1,  29, 283,383,114
20151120-1605,32, 7, 2,  25, 281,114,383
20151120-1605,32, 8, 1,  24, 307,114,452
20151120-1605,32, 8, 2,  48, 329,452,114
20151120-1605,32, 9, 1,  63, 370,452,111
20151120-1605,32, 9, 2,  62, 391,111,452
20151120-1605,32,10, 1,  19, 389,111,812
20151120-1605,32,10, 2,  20, 411,812,111
20151120-1605,32,11, 1,  27, 416,812,113
20151120-1605,32,11, 2,  11, 422,113,812
20151120-1605,32,12, 1,  23, 439,113,411
20151120-1605,32,12, 2,  25, 447,411,113
20151120-1605,32,13, 1,  16, 455,411,275
20151120-1605,32,13, 2,  16, 463,275,411
20151120-1605,32,14, 1,  24, 479,275,441
20151120-1605,32,14, 2,  24, 487,441,275
20151120-1605,32,15, 1,  35, 514,441,848
20151120-1605,32,15, 2,  51, 538,848,441
20151120-1605,32,16, 1,  41, 555,848,6032
20151120-1605,32,16, 2,  31, 569,6032,848
20151120-1605,32,17, 1,  49, 604,6032,6031
20151120-1605,32,17, 2,  48, 617,6031,6032
20151120-1605,32,18, 1,  76, 680,6031,6030
20151120-1605,32,18, 2,  76, 693,6030,6031
20151120-1605,32,19, 1,  51, 731,6030,6021
20151120-1605,32,19, 2,  48, 741,6021,6030
20151120-1605,32,20, 1,  18, 749,6021,6022
20151120-1605,32,20, 2,  19, 760,6022,6021
20151120-1605,32,21, 1,  38, 787,6022,6023
20151120-1605,32,21, 2,  28, 788,6023,6022
20151120-1605,32,22, 1,  47, 834,6023,6024
20151120-1605,32,22, 2,  49, 837,6024,6023
20151120-1605,32,23, 1,  29, 863,6024,6025
20151120-1605,32,23, 2,  50, 887,6025,6024
20151120-1605,32,24, 1,  18, 881,6025,6027
20151120-1605,32,24, 2,  43, 930,6027,6025
20151120-1605,32,25, 1,  27, 908,6027,6028
20151120-1605,32,25, 2, 378,1308,6028,6027
20151120-1605,33, 1, 1, 268, 268,422,667
20151120-1605,33, 1, 2, 133, 133,667,422
20151120-1605,33, 2, 1,  83, 351,667,533
20151120-1605,33, 2, 2,  60, 193,533,667
20151120-1605,33, 3, 1, 357, 708,533,125
20151120-1605,33, 3, 2,  45, 238,125,533
20151120-1605,33, 4, 1,  85, 793,125,470
20151120-1605,33, 4, 2, 407, 645,470,125
20151120-1605,33, 5, 1,  44, 837,470,597
20151120-1605,33, 5, 2,  84, 729,597,470
20151120-1605,33, 6, 1,  71, 908,597,515
20151120-1605,33, 6, 2,  67, 796,515,597
20151120-1605,34, 1, 1,  18,  18,4014,4013
20151120-1605,34, 1, 2,  21,  21,4013,4014
20151120-1605,34, 2, 1,  30,  48,4013,4048
20151120-1605,34, 2, 2,  56,  77,4048,4013
20151120-1605,34, 3, 1, 194, 242,4048,4015
20151120-1605,34, 3, 2,  15,  92,4015,4048
20151120-1605,35, 1, 1, 152, 152,515,4014
20151120-1605,35, 1, 2, 314, 314,4014,515
20151120-1605,35, 2, 1,  23, 175,4014,4013
20151120-1605,35, 2, 2,  37, 351,4013,4014
20151120-1605,35, 3, 1,  30, 205,4013,4048
20151120-1605,35, 3, 2,  93, 444,4048,4013
20151120-1605,35, 4, 1, 218, 423,4048,4015
20151120-1605,35, 4, 2,  15, 459,4015,4048
20151120-1605,36, 1, 1,  75,  75,472,348
20151120-1605,36, 1, 2,  72,  72,348,472
20151120-1605,36, 2, 1, 125, 200,348,209
