,TIME,AUT,AUT2,BEL,BEL2,CZE,CZE2,DEU,DEU2,DNK,DNK2,ESP,ESP2,EST,EST2,EU27,EU272,FRA,FRA2,GBR,GBR2,GRC,GRC2,HUN,HUN2,IRL,IRL2,ITA,ITA2,LTU,LTU2,LUX,LUX2,LVA,LVA2,NLD,NLD2,POL,POL2,PRT,PRT2,SVK,SVK2,SVN,SVN2,SWE,SWE2
175,1961-07,-2.175046814,158.9859991,3.183468969,234.3271186,0,100,-7.773206916,275.7628444,8.452539983,198.0307665,45.23524049,197.2595331,0,100,0,100,8.877721943,112.6516464,-3.214744964,264.8162627,0,100,0,100,-0.59601916,743.7504891,15.15618418,405.5676927,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
176,1961-08,3.962389267,165.2856432,3.923088672,243.5199793,0,100,6.652330596,294.1075004,-1.420138792,195.2184548,29.45177736,255.3559716,0,100,0,100,-6.461538462,105.372617,-9.964570416,238.4284597,0,100,0,100,-6.041501444,698.8167926,1.224367467,410.5333316,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
177,1961-09,14.72314446,189.6208872,1.802737162,247.9100044,0,100,10.37141917,324.6106221,3.197996909,201.4615349,-11.60777668,225.7148207,0,100,0,100,-3.618421053,101.559792,-1.852762748,234.0109461,0,100,0,100,10.00115121,768.7065167,6.859599816,438.6942752,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
178,1961-10,-10.93731072,168.8814616,-4.825532461,235.9470267,0,100,0.52344591,326.3097831,4.095606494,209.7126066,-8.772205926,205.9146518,0,100,0,100,-4.948805461,96.53379549,-6.999665887,217.6309617,0,100,0,100,3.383424592,794.7151221,2.122595856,448.0059817,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
179,1961-11,2.743150382,173.5141341,0.563760982,237.277204,0,100,1.909056636,332.5392217,5.10899508,220.4268134,-6.719044604,192.0791545,0,100,0,100,4.129263914,100.5199307,8.640201186,236.4347146,0,100,0,100,-2.173710594,777.4403153,5.547302733,472.8582298,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
180,1961-12,3.301895405,179.2433893,3.521513957,245.6329538,0,100,3.285135021,343.4635841,-2.294908821,215.368219,7.45123794,206.3914294,0,100,0,100,25.51724138,126.169844,3.042328042,243.6278342,0,100,0,100,4.735711523,814.2576459,-0.686074497,469.6140701,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
181,1962-01,13.22144386,202.9419534,22.09979714,299.9173383,0,100,-2.561733234,334.6649634,1.947162791,219.5617888,1.002358116,208.4602106,0,100,0,100,8.379120879,136.7417678,0.978818999,246.0125098,0,100,0,100,-1.931895451,798.5270394,-3.841725979,451.5727843,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
182,1962-02,-11.64224814,179.3149476,-18.47304462,244.5134746,0,100,-0.206957901,333.9723478,9.796821035,241.0718643,-7.926740352,191.936111,0,100,0,100,-12.80101394,119.237435,-1.303035118,242.8068804,0,100,0,100,-0.046946778,798.1521567,6.990773032,483.1412128,0,100,-9.455829399,90.5441706,0,100,0,100,0,100,0,100,0,100,0,100,0,100
183,1962-03,-6.970733022,166.8153813,1.546721626,248.2954174,0,100,-9.560881306,302.041648,62.07284244,390.7120228,2.500782063,196.7360148,0,100,0,100,-1.453488372,117.5043328,-7.40621478,224.8240813,0,100,0,100,3.076272349,822.7054908,3.560500048,500.3434559,0,100,-1.305926943,89.36172988,0,100,0,100,0,100,0,100,0,100,0,100,0,100
184,1962-04,2.52884168,171.0338782,4.6328427,259.7985535,0,100,9.494292449,330.7183654,-45.59961615,212.5488402,-2.790890124,191.2453288,0,100,0,100,5.604719764,124.0901213,8.363762824,243.6278342,0,100,0,100,2.132662196,840.2510198,-1.988031991,490.3964679,0,100,4.414326211,93.30644815,0,100,0,100,0,100,0,100,0,100,0,100,0,100
185,1962-05,-2.380671248,166.9621239,1.087781752,262.6245948,0,100,-0.901935557,327.7354989,30.90014328,278.2267363,12.3968751,214.9537734,0,100,0,100,7.122905028,132.9289428,10.01283697,268.0218921,0,100,0,100,-4.885517734,799.2004072,3.120780548,505.7006655,0,100,5.428320058,98.37142079,0,100,0,100,0,100,0,100,0,100,0,100,0,100
186,1962-06,3.547237828,172.8846675,1.297319638,266.0316752,0,100,3.099500339,337.8936618,24.31007395,345.8638617,-1.947081835,210.7684475,0,100,0,100,3.389830508,137.4350087,-10.00583431,241.2040657,0,100,0,100,-3.431947007,771.7722728,1.205424234,511.7965039,0,100,-3.054670657,95.36649786,0,100,0,100,0,100,0,100,0,100,0,100,0,100
187,1962-07,0.16940015,173.1775344,4.898335223,279.0627985,0,100,-1.066071362,334.2914742,33.49390551,461.7071767,-1.734618141,207.1124197,0,100,0,100,7.187894073,147.3136915,0.842787682,243.2369038,0,100,0,100,3.070755172,795.4715098,-14.97821031,435.1385472,0,100,-14.10025059,81.91958269,0,100,0,100,0,100,0,100,0,100,0,100,0,100
188,1962-08,8.533512766,187.9556614,-10.20184442,250.5932459,0,100,5.453518965,352.5221231,-65.29944114,160.2149706,3.540014686,214.4442298,0,100,0,100,-6.470588235,137.7816291,14.14336226,277.6387803,0,100,0,100,0.717380292,801.1780656,19.39720422,519.5432598,0,100,0.492790683,82.32327476,0,100,0,100,0,100,0,100,0,100,0,100,0,100
189,1962-09,2.089255648,191.8825356,9.285605947,273.8623473,0,100,-5.399296613,333.4884081,-0.138802595,159.9925881,0.585192321,215.699141,0,100,0,100,-3.899371069,132.4090121,-3.900309772,266.8100078,0,100,0,100,-0.144885488,800.0172748,10.13771237,572.2130611,0,100,21.24187684,99.81028339,0,100,0,100,0,100,0,100,0,100,0,100,0,100
190,1962-10,-8.269377267,176.0150448,3.531015602,283.5324695,0,100,-0.328241716,332.39376,-3.552772513,154.3084154,5.54220578,227.6536313,0,100,0,100,-0.392670157,131.8890815,8.84981685,290.4222048,0,100,0,100,2.842094861,822.7545247,-1.699451665,562.4885767,0,100,-10.39007209,89.43992299,0,100,0,100,0,100,0,100,0,100,0,100,0,100
191,1962-11,16.09945623,204.35251,-4.645472715,270.361046,0,100,1.295298424,336.6992511,5.426505882,162.6819706,1.61887954,231.3390693,0,100,0,100,3.022339028,135.8752166,2.894063804,298.8272088,0,100,0,100,3.945469201,855.2160511,15.29121541,648.4999167,0,100,0.944540433,90.28471923,0,100,0,100,0,100,0,100,0,100,0,100,0,100
192,1962-12,-18.07366349,167.418525,0.916343737,272.8384825,0,100,-4.196178715,322.5707488,18.66647207,193.0489552,-7.204399586,214.6724784,0,100,0,100,13.39285714,154.0727903,-0.941915228,296.0125098,0,100,0,100,1.758777089,870.257395,13.29702988,734.7311444,0,100,11.2039744,100.4001961,0,100,0,100,0,100,0,100,0,100,0,100,0,100
193,1963-01,9.841751112,183.8954395,-0.413181694,271.7111638,0,100,-4.37461459,308.4595218,-15.7468172,162.6498891,9.907253987,235.940626,0,100,0,100,11.02362205,171.0571924,-7.422081352,274.0422205,0,100,0,100,-14.02594803,748.1955451,-4.216887757,703.7483567,0,100,-15.17461393,85.16485392,0,100,0,100,0,100,0,100,0,100,0,100,0,100
194,1963-02,-24.96171909,137.9919765,-11.00435931,241.8110911,0,100,-7.526790592,285.2424195,-7.589735124,150.3051934,-4.293161467,225.811314,0,100,0,100,-17.0212766,141.9410745,1.455064194,278.0297107,0,100,0,100,42.88471449,1069.057068,-2.761598591,684.313652,0,100,-16.9880896,70.69697222,0,100,0,100,0,100,0,100,0,100,0,100,0,100
195,1963-03,23.37760685,170.2511982,12.57780084,272.2256085,0,100,24.98004223,356.4960964,-9.706780629,135.715398,-1.597625864,222.203694,0,100,0,100,2.197802198,145.0606586,7.199100112,298.0453479,0,100,0,100,-9.946020251,962.7284359,1.179690571,692.3864356,0,100,27.40865377,90.07406057,0,100,0,100,0,100,0,100,0,100,0,100,0,100
196,1963-04,15.35922068,196.4004555,19.27704739,324.7026681,0,100,-0.609147271,354.3245101,43.88001174,195.2673306,8.773755859,241.6993037,0,100,0,100,3.464755078,150.0866551,11.67366212,332.8381548,0,100,0,100,-4.296885583,921.3610966,1.496290595,702.7465487,0,100,-1.755909263,88.49244179,0,100,0,100,0,100,0,100,0,100,0,100,0,100
197,1963-05,3.208958798,202.7028652,1.347829445,329.0791063,0,100,8.397055781,384.0773369,6.834747861,208.6133603,-7.091545637,224.5590872,0,100,0,100,0.808314088,151.2998267,5.402865868,350.8209539,0,100,0,100,-3.206173801,891.8206585,6.149591165,745.9625884,0,100,10.11081345,97.4397475,0,100,0,100,0,100,0,100,0,100,0,100,0,100
198,1963-06,-4.377257503,193.8300388,-5.099245591,312.2985545,0,100,-13.34287786,332.8303669,-18.14306446,170.7645038,-1.172722199,221.925633,0,100,0,100,2.06185567,154.4194107,-12.88165812,305.629398,0,100,0,100,0.910843422,899.9437483,7.069268232,798.6966847,0,100,4.52608552,101.8499538,0,100,0,100,0,100,0,100,0,100,0,100,0,100
199,1963-07,-1.482308287,190.9568801,15.56232198,360.899461,0,100,16.83894214,388.8754799,17.75666515,201.086585,1.589799804,225.4538062,0,100,0,100,6.060606061,163.7781629,11.90841647,342.0250195,0,100,0,100,6.078303692,954.6450624,0.699496279,804.2835383,0,100,8.537460962,110.5453538,0,100,0,100,0,100,0,100,0,100,0,100,0,100
200,1963-08,0.176509305,191.2939367,-10.81749576,321.8591771,0,100,-17.11103674,322.3348536,5.02780886,211.1968341,-12.87226768,196.4327888,0,100,0,100,-4.656084656,156.152513,1.98879872,348.8272088,0,100,0,100,2.430809273,977.8506631,4.515006142,840.5969894,0,100,-4.486727543,105.585485,0,100,0,100,0,100,0,100,0,100,0,100,0,100
201,1963-09,-4.51419326,182.6585587,3.516780745,333.1782587,0,100,4.186068518,335.8280115,10.71889979,233.8348111,0.990688982,198.3788268,0,100,0,100,-3.662597114,150.4332756,4.012103553,362.8225176,0,100,0,100,4.104299986,1017.984588,-2.399286941,820.4286557,0,100,3.510901682,109.2924876,0,100,0,100,0,100,0,100,0,100,0,100,0,100
202,1963-10,5.184198994,192.1279419,0.613307458,335.2216658,0,100,1.276764871,340.1157455,-7.389646682,216.5552447,26.03865587,250.0340068,0,100,0,100,-1.958525346,147.4870017,9.708005603,398.0453479,0,100,0,100,13.98708354,1160.370942,17.13578375,961.0155359,0,100,4.757919722,114.4925364,0,100,0,100,0,100,0,100,0,100,0,100,0,100
203,1963-11,-0.919705601,190.3609305,6.636371138,357.4682197,0,100,4.373766632,354.9916145,-2.465280178,211.2165512,2.42858112,256.1062855,0,100,0,100,2.467685076,151.1265165,-7.140051071,369.6247068,0,100,0,100,-11.747838,1024.052444,-5.778008582,905.4879757,0,100,5.888736399,121.2347001,0,100,0,100,0,100,0,100,0,100,0,100,0,100
204,1963-12,3.507102146,197.0370827,0.358438477,358.7495233,0,100,-4.348646208,339.5542851,8.462508591,229.09077,1.73337819,260.545576,0,100,0,100,2.52293578,154.9393414,1.089370703,373.6512901,0,100,0,100,-26.10064714,756.7681289,-4.594882465,863.8818675,0,100,-13.45004246,104.9285814,0,100,0,100,0,100,0,100,0,100,0,100,0,100
205,1964-01,-8.555293526,180.1799819,-2.18397402,350.914527,0,100,4.260728508,354.0217714,-1.165241034,226.4213104,-1.108532396,257.6573439,0,100,0,100,3.131991051,159.7920277,3.745553463,387.6465989,0,100,0,100,22.25579847,925.1929186,-0.889570429,856.1970299,0,100,-15.05262059,89.13408018,0,100,0,100,0,100,0,100,0,100,0,100,0,100
206,1964-02,9.657455335,197.5807832,5.639085849,370.7028984,0,100,0.061059463,354.2379352,9.187822087,247.2244975,9.846921216,283.0286596,0,100,0,100,4.880694143,167.5909879,-2.68253328,377.2478499,1.819311658,101.8193117,0,100,-0.414851441,921.3547425,5.777285794,905.6619793,0,100,37.43466225,122.501122,0,100,0,100,0,100,0,100,0,100,0,100,0,100
207,1964-03,6.89040838,211.1949061,-0.213987337,369.9096411,0,100,1.790657905,360.5811247,-12.66650123,215.9098035,4.255327252,295.0724552,0,100,0,100,-2.792140641,162.9116118,-4.777202073,359.2259578,0.568136641,102.3977845,0,100,5.615629132,973.0946078,-9.301295423,821.423683,0,100,5.285969455,128.9764939,0,100,0,100,0,100,0,100,0,100,0,100,0,100
208,1964-04,-13.28728656,183.1328337,-5.251467738,350.4839557,0,100,-2.366990579,352.0462035,20.47496918,260.1172692,-1.355991787,291.071297,0,100,0,100,-4.361702128,155.8058925,6.235716618,381.6262705,-4.113777163,98.1853678,0,100,5.529701945,1026.903839,-20.36970683,654.1020869,0,100,-11.01319974,114.772055,0,100,0,100,0,100,0,100,0,100,0,100,0,100
209,1964-05,7.415012407,196.712156,0.019281635,350.5515347,0,100,0.101663611,352.4041064,-9.018160141,236.6594773,-0.326503127,290.1209401,0,100,0,100,2.892102336,160.3119584,-6.289694735,357.6231431,44.1703657,141.5542038,0,100,6.015649423,1088.678774,-14.52621666,559.0858006,0,100,-1.559459778,112.982231,0,100,0,100,0,100,0,100,0,100,0,100,0,100
210,1964-06,3.239185721,203.0840281,7.232774076,375.9061352,0,100,6.763374105,376.2385145,3.770805311,245.5834454,12.62125307,326.7378382,0,100,0,100,-5.621621622,151.2998267,13.98119808,407.6231431,-31.1800199,97.4175749,0,100,2.237056659,1113.033135,9.134983311,610.1581952,0,100,57.29545912,177.715919,0,100,0,100,0,100,0,100,0,100,0,100,0,100
211,1964-07,-4.277395274,194.3973215,-1.0107508,372.106661,0,100,3.446561262,389.2058053,2.851390119,252.5859875,-1.145138632,322.9962369,0,100,0,100,-1.832760596,148.5268631,-2.445573991,397.6544175,38.20301124,134.634022,0,100,-5.511300775,1051.690531,-4.007928573,585.7034905,0,100,-57.41206378,75.68554224,0,100,0,100,0,100,0,100,0,100,0,100,0,100
212,1964-08,14.29530185,222.1870054,2.382576369,380.9723863,0,100,-4.376325146,372.1728938,0.368512464,253.5167984,2.692697999,331.6935502,0,100,0,100,-3.500583431,143.3275563,2.211954385,406.4503518,7.663585798,144.9518158,0,100,1.665487053,1069.206301,6.513634355,623.8540743,0,100,86.70495281,141.3086559,0,100,0,100,0,100,0,100,0,100,0,100,0,100
213,1964-09,-17.37235038,183.5879003,-0.579393756,378.7650561,0,100,-3.359219854,359.6707881,-2.890938091,246.1877847,2.629915435,340.41681,0,100,0,100,1.69286578,145.7538995,8.367798403,440.4612979,-0.398701025,144.3738914,0,100,-1.033431488,1058.156786,-3.111776997,604.4411267,0,100,-15.18213546,119.8549844,0,100,0,100,0,100,0,100,0,100,0,100,0,100
214,1964-10,13.2867977,207.9808532,-6.277691414,354.9873547,0,100,-0.389182322,358.271013,6.999439686,263.4195502,6.560553723,362.7500377,0,100,0,100,-1.307966706,143.847487,-5.449542913,416.4581704,-23.44402314,110.5268429,0,100,7.625090065,1138.842194,8.980882831,658.7252761,0,100,4.260345477,124.9612208,0,100,0,100,0,100,0,100,0,100,0,100,0,100
215,1964-11,2.134658091,212.4205333,3.858911833,368.6860037,0,100,-1.10731531,354.3038232,31.00476146,345.0921534,3.199581882,374.3565222,0,100,0,100,-1.445783133,141.7677643,2.9756876,428.8506646,5.481522204,116.5853963,0,100,5.072023822,1196.604542,-0.262588311,656.9955405,0,100,-4.053502707,119.8959143,0,100,0,100,0,100,0,100,0,100,0,100,0,100
216,1964-12,-0.940323843,210.4230924,2.463826598,377.7697876,0,100,5.903405865,375.2198159,-24.77132491,259.6082548,-1.229314939,369.7545016,0,100,0,100,-6.112469438,133.102253,-6.253418414,402.0328382,3.2657199,120.3927488,0,100,0.625723394,1204.091976,-1.257185409,648.7358885,0,100,26.87193023,152.1142607,0,100,0,100,0,100,0,100,0,100,0,100,0,100
217,1965-01,-2.339233826,205.5008043,5.316198501,397.8527793,0,100,2.938730567,386.2465153,3.74629852,269.3339551,-4.772097559,352.109456,0,100,0,100,6.380208333,141.5944541,-3.782574874,386.825645,-1.679585332,118.3706499,0,100,6.377296471,1280.880491,9.649736889,711.3371948,0,100,-17.9209721,124.8539065,0,100,0,100,0,100,0,100,0,100,0,100,0,100
218,1965-02,-3.454507795,198.401763,0.169680513,398.527858,0,100,1.174433506,390.7827238,1.085745739,272.258237,6.31598242,374.3486274,0,100,0,100,1.958384333,144.3674177,6.932794341,413.6434715,-46.69971136,63.09189805,0,100,-3.116750662,1240.95864,-0.589568431,707.1433753,0,100,-7.676588845,115.2693855,0,100,0,100,0,100,0,100,0,100,0,100,0,100
219,1965-03,6.244192401,210.7903508,5.208509438,419.2852191,0,100,-9.063811079,355.362916,63.62778457,445.4901215,-0.478956546,372.5556601,0,100,0,100,-2.280912365,141.0745234,3.581892071,428.4597342,72.30155076,108.7083187,0,100,-6.553935654,1159.627009,-0.61927849,702.7641884,0,100,-8.772361942,105.1575378,0,100,0,100,0,100,0,100,0,100,0,100,0,100
220,1965-04,16.95968241,246.5397248,1.888687364,427.204206,0,100,21.24512863,430.8602246,-65.45257069,153.9053848,0.997150166,376.2705995,0,100,0,100,5.896805897,149.3934142,-15.31934307,362.8225176,73.75282158,188.8837711,0,100,0.063480673,1160.363148,9.974120374,772.8587345,0,100,14.48521506,120.3898332,0,100,0,100,0,100,0,100,0,100,0,100,0,100
221,1965-05,-5.510001748,232.9553817,-0.814935199,423.7227686,0,100,-3.805792114,414.4625801,-9.19819439,139.7488683,6.590157236,401.0674236,0,100,0,100,-6.612529002,139.5147314,-5.182631182,344.0187647,-30.2085296,131.8247612,0,100,-0.891226047,1150.02169,1.166489398,781.8740497,0,100,-5.786033548,113.4240371,0,100,0,100,0,100,0,100,0,100,0,100,0,100
222,1965-06,-5.237433499,220.7544985,-4.982063402,402.6126316,0,100,-3.894624403,398.3208193,13.42970525,158.5167294,-0.585692951,398.7184,0,100,0,100,9.689440994,153.0329289,6.170454545,365.2462862,0.898987936,133.0098499,0,100,-2.870159522,1117.014233,-4.368500675,747.7178766,0,100,-1.638557919,111.5655186,0,100,0,100,0,100,0,100,0,100,0,100,0,100
223,1965-07,9.167473174,240.9921079,-0.708059641,399.761894,0,100,2.132622798,406.8154999,-12.15634188,139.2468939,12.26841423,447.6348249,0,100,0,100,4.416761042,159.7920277,-0.331799208,364.0344019,-45.18089545,72.91480868,0,100,5.931066977,1183.265095,3.583898817,774.5153287,0,100,11.69022797,124.607782,0,100,0,100,0,100,0,100,0,100,0,100,0,100
224,1965-08,-1.546472186,237.265232,8.470482191,433.6236541,0,100,2.919678964,418.6932065,36.22545223,189.6897109,-21.21428876,352.6722806,0,100,0,100,-4.446854664,152.6863085,-1.320876289,359.2259578,92.48377271,140.3491746,0,100,-16.11298884,992.6057224,-7.407187066,717.1455295,0,100,2.075591533,127.1941306,0,100,0,100,0,100,0,100,0,100,0,100,0,100
225,1965-09,-1.895548303,232.7677549,-5.084926952,411.574208,0,100,1.429913942,424.680159,4.435900217,198.1041572,23.44040161,435.3400795,0,100,0,100,5.675368899,161.3518198,-0.21765154,358.444097,4.469525571,146.6221169,0,100,3.765145416,1029.978771,-0.605141965,712.8057809,0,100,-2.972318431,123.413516,0,100,0,100,0,100,0,100,0,100,0,100,0,100
226,1965-10,0.785166383,234.5953691,8.467366221,446.4237035,0,100,7.049365172,454.6174142,9.374786665,216.6759993,-2.385156083,424.9565391,0,100,0,100,0.537056928,162.2183709,1.55960301,364.0344019,19.80872951,175.6660954,0,100,-8.901693666,938.2932162,5.471053606,751.8037673,0,100,-4.678199403,117.6399856,0,100,0,100,0,100,0,100,0,100,0,100,0,100
227,1965-11,7.565645096,252.3440221,9.67399262,489.6106996,0,100,-3.88596269,436.9511511,-5.493868556,204.7721047,1.047363252,429.4073778,0,100,0,100,-0.534188034,161.3518198,-1.761168385,357.6231431,59.1930504,279.6482158,0,100,-10.7391889,837.5281353,-7.931125039,692.1772705,0,100,2.677488564,120.7897828,0,100,0,100,0,100,0,100,0,100,0,100,0,100
228,1965-12,2.260610506,258.0485376,6.438823047,521.1358662,0,100,-0.881228582,433.1006127,2.818053987,210.5426932,10.65788416,475.1731186,0,100,0,100,8.485499463,175.0433276,7.837778749,385.6528538,195.4405525,826.1942336,0,100,-7.851256264,771.7716552,-4.357447247,662.0160111,0,100,5.962018082,127.9912915,0,100,0,100,0,100,0,100,0,100,0,100,0,100
229,1966-01,-12.22146856,226.5112167,-18.795536,423.1855869,0,100,5.754375911,458.02285,3.323450801,217.539976,1.244971242,481.0888873,0,100,0,100,-6.336633663,163.9514731,1.033958439,389.640344,-92.36357891,63.09167072,0,100,39.40935578,1075.921893,24.76121376,825.9392107,0,100,4.952730439,134.3303552,0,100,0,100,0,100,0,100,0,100,0,100,0,100
230,1966-02,15.10794816,260.7324139,-11.14411973,376.0252784,0,100,-5.673879168,432.035187,-7.733822629,200.7158201,4.037598008,500.5133226,0,100,0,100,10.88794926,181.8024263,-1.434734624,384.0500391,77.59171385,112.0455793,0,100,-18.55981086,876.2328243,-7.961687041,760.1805156,0,100,-1.733883694,132.001223,0,100,0,100,0,100,0,100,0,100,0,100,0,100
231,1966-03,-2.538288779,254.1142723,10.43156933,415.250616,0,100,2.713718551,443.759406,22.58351424,246.0445059,5.116670359,526.1229395,0,100,0,100,-4.385128694,173.830156,7.186482085,411.6497263,57.53960901,176.5161676,0,100,81.89854933,1593.854796,7.223077125,815.0889405,0,100,1.101457642,133.4551606,0,100,0,100,0,100,0,100,0,100,0,100,0,100
232,1966-04,3.132697107,262.0749027,-5.012854321,394.4347076,0,100,-9.382398899,402.1241284,-19.75529102,197.4376977,3.067214423,542.2602581,0,100,0,100,-1.09670987,171.9237435,10.58879392,455.2384676,0,176.5161676,0,100,-60.78972391,624.9548661,-5.134042695,773.2419263,0,100,-29.53275707,94.04217221,0,100,0,100,0,100,0,100,0,100,0,100,0,100
233,1966-05,-2.661108071,255.1008063,2.557941254,404.5241157,0,100,0.537997373,404.2875456,20.73377888,238.3739934,18.53271478,642.7558051,0,100,0,100,1.008064516,173.6568458,-7.642765135,420.4456607,-19.48901621,142.1149031,0,100,43.84899477,898.9912926,8.768949772,841.0471224,0,100,49.60766449,140.6942975,0,100,0,100,0,100,0,100,0,100,0,100,0,100
234,1966-06,-9.030659169,232.063522,8.521612657,438.9960939,0,100,-2.877259973,392.6551419,19.81508055,285.6079922,-1.53357758,632.8986462,0,100,0,100,1.097804391,175.5632582,-7.894002789,387.2556685,16.92145497,166.1628124,0,100,5.189293531,945.6425896,-69.07121566,260.1256507,0,100,-15.46736192,118.9326013,0,100,0,100,0,100,0,100,0,100,0,100,0,100
235,1966-07,9.961519913,255.1805759,-4.133112335,420.8518922,0,100,2.768287166,403.5249638,8.819615336,310.7975184,6.845908425,676.226308,0,100,0,100,3.257650543,181.2824957,1.130627902,391.6340891,1.399384827,168.4880696,0,100,5.201477002,994.8299714,412.531824,1333.226742,0,100,-18.30281265,97.1645901,0,100,0,100,0,100,0,100,0,100,0,100,0,100
236,1966-08,-3.424254846,246.4425427,7.862449116,453.9411581,0,100,1.308954236,408.8069209,-5.094089136,294.9652158,5.237493635,711.6436178,0,100,0,100,3.632887189,187.8682842,-22.4695548,303.6356529,-3.76671799,162.1415992,0,100,12.67381951,1120.912926,-28.97228134,946.9605394,0,100,53.53124655,149.1780064,0,100,0,100,0,100,0,100,0,100,0,100,0,100
237,1966-09,10.69977773,272.811347,-3.536682796,437.8866992,0,100,1.497112286,414.9272195,4.350643749,307.7981015,-1.813152454,698.7404341,0,100,0,100,-8.579335793,171.7504333,-2.76812154,295.2306489,7.562251967,174.4031554,0,100,37.42738941,1540.441372,0.794354049,954.4827588,0,100,-16.70193103,124.2623987,0,100,0,100,0,100,0,100,0,100,0,100,0,100
238,1966-10,0.32719372,273.7039686,3.067951199,451.3208495,0,100,-7.587629243,383.4440805,-13.44028194,266.4291689,3.892780863,725.940868,0,100,0,100,1.210898083,173.830156,-7.719809322,272.4394058,-1.693570168,171.4495156,0,100,-33.04943387,1031.33422,-6.807974769,889.5018134,0,100,-8.581396274,113.5989498,0,100,0,100,0,100,0,100,0,100,0,100,0,100
239,1966-11,-10.67640909,244.4822132,-2.537460539,439.868761,0,100,-1.699745882,376.9265055,-4.49462805,254.4541687,4.316768672,757.2780559,0,100,0,100,3.589232303,180.0693241,1.320132013,276.0359656,-5.350773728,162.27564,0,100,-31.80844584,703.2828329,-2.525871016,867.0341449,0,100,-9.301587997,103.0324435,0,100,0,100,0,100,0,100,0,100,0,100,0,100
240,1966-12,0.713141927,246.2257184,5.861994826,465.653845,0,100,-2.528030418,367.3976888,12.75579997,286.9118335,5.585657044,799.577011,0,100,0,100,-3.464870067,173.830156,-0.439031299,274.8240813,3.852663548,168.5275744,0,100,17.83976502,828.7468378,-1.277842111,855.9548175,0,100,-1.051873889,101.9486722,0,100,0,100,0,100,0,100,0,100,0,100,0,100
241,1967-01,7.604655356,264.9503356,-5.440659473,440.319205,0,100,-7.507116087,339.8167178,-9.485727167,259.6961598,-1.952414843,783.9659508,0,100,0,100,3.888334995,180.5892548,24.02560455,340.8522283,2.416540002,172.6001107,0,100,14.94261794,952.5833114,17.9303579,1009.43058,0,100,30.12339014,132.6590684,0,100,0,100,0,100,0,100,0,100,0,100,0,100
242,1967-02,-2.292642903,258.8759706,6.221313566,467.7128434,0,100,0.831336608,342.6417386,-1.941702788,254.6536322,0.934693284,791.2936279,0,100,0,100,0.767754319,181.9757366,-7.042091983,316.8491009,10.77811697,191.2031525,0,100,3.653950339,987.3902326,2.843288819,1038.131607,0,100,-20.14099365,105.9402139,0,100,0,100,0,100,0,100,0,100,0,100,0,100
243,1967-03,12.58847189,291.4644994,-4.343807316,447.3962987,0,100,1.938333393,349.2832778,1.766876,259.1530461,-5.641809252,746.6503507,0,100,0,100,-0.857142857,180.4159445,-3.541024059,305.629398,-5.684912612,180.3334203,0,100,4.666406096,1033.465871,-3.196760004,1004.945031,0,100,2.014803976,108.0747015,0,100,0,100,0,100,0,100,0,100,0,100,0,100
244,1967-04,-17.78062628,239.640286,-4.012928328,429.4426059,0,100,1.049937623,352.9505344,9.845284927,284.6674019,6.010881944,791.5306219,0,100,0,100,-0.480307397,179.5493934,5.883857764,323.612197,-3.522646018,173.9809123,0,100,5.517258581,1090.484855,-1.718719054,987.6728488,0,100,-1.49892438,106.4547435,0,100,0,100,0,100,0,100,0,100,0,100,0,100
